etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk {GOLD} | Old North Tosk {GOLD} | Output {GOLD}
881    | ... | ... | ... | ... | ... | ... | #t͡ʃˈɑrɑ# | *#t͡sˈɑɾɑ# | *#t͡sˈɑːɾɑ# | *#t͡sˈaːɾə# {GOLD: >*} | *#t͡sˈaːɾə# {GOLD: >*} | *#t͡sˈaɾə# {GOLD: >*} | *#t͡sˈaɾə# {GOLD: #t͡sˈaɾə#}
882    | ... | ... | ... | ... | ... | ... | #t͡ʃˈɑrɪbɑ# | *#t͡sˈɑɾɪbɑ# | *#t͡sˈɑːɾbɑ# | *#t͡sˈaːɾbə# {GOLD: >*} | *#t͡sˈaːɾbə# {GOLD: >*} | *#t͡sˈaɾbə# {GOLD: >*} | *#t͡sˈaɾbə# {GOLD: #t͡sˈaɾbə#}
883    | ... | ... | ... | ... | ... | ... | #t͡ʃˌɪrnˈidlʊ# | *#t͡sɪɾnˈiðlə# | *#t͡sərːˈiːlˠə# | *#t͡sərˈiːlˠ# {GOLD: >*} | *#t͡sərˈiːlˠ# {GOLD: >*} | *#t͡sərˈilˠ# {GOLD: >*} | *#t͡sərˈilˠ# {GOLD: #t͡səɾˈil#}
884    | ... | ... | ... | ... | ... | ... | #t͡sˌɛrʊnˈikʊ# | *#t͡sɪɾnˈikə# | *#t͡sərːˈikə# | *#t͡sərˈik# {GOLD: >*} | *#t͡sərˈik# {GOLD: >*} | *#t͡sərˈik# {GOLD: >*} | *#t͡sərˈik# {GOLD: #t͡sərˈik#}
885    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡sˌænˈitɪ# | *#t͡sˌɛnˈit# {GOLD: >*} | *#t͡sˌɛnˈit# {GOLD: >*} | *#t͡sɛnˈit# {GOLD: >*} | *#t͡sɛnˈit# {GOLD: #t͡sɛnˈit#}
886    | ... | ... | ... | ... | ... | ... | #t͡ʃˈɪrmɑ# | *#t͡sˈɪɾmɑ# | *#t͡sˈɪːɾmɑ# | *#t͡sˈɛɾmə# {GOLD: >*} | *#t͡sˈɛɾmə# {GOLD: >*} | *#t͡sˈɛɾmə# {GOLD: >*} | *#t͡sˈɛɾmə# {GOLD: #t͡sˈɛɾmə#}
887    | ... | ... | ... | ... | ... | ... | #t͡ʃˈitɑ# | *#t͡sˈitɑ# | *#t͡sˈitɑ# | *#t͡sˈitə# {GOLD: >*} | *#t͡sˈitə# {GOLD: >*} | *#t͡sˈitə# {GOLD: >*} | *#t͡sˈitə# {GOLD: #t͡sˈitə#}
888    | ... | ... | ... | ... | ... | ... | #t͡ʃˈubʊ# | *#t͡sˈubə# | *#t͡sˈubə# | *#t͡sˈub# {GOLD: >*} | *#t͡sˈub# {GOLD: >*} | *#t͡sˈub# {GOLD: >*} | *#t͡sˈub# {GOLD: #t͡sˈub#}
889    | ... | ... | ... | ... | ... | ... | ... | #sˈɑɲɑ# | *#sˈɑːjɑ# | *#sˈaːjə# {GOLD: #sˈɑ̃jə#} | *#sˈaːjə# {GOLD: >*} | *#sˈajə# {GOLD: >*} | *#sˈajə# {GOLD: #sˈajə#}
890    | ... | ... | ... | ... | ... | ... | ... | #sˈænɑ# | *#sˈænɑ# | *#sˈɛnə# {GOLD: >*} | *#sˈɛnə# {GOLD: >*} | *#sˈɛnə# {GOLD: >*} | *#sˈɛnə# {GOLD: #sˈanə#}
891    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈɑbʎɑ# | *#sˈabʎɛ# {GOLD: >*} | *#sˈabʎɛ# {GOLD: >*} | *#sˈabjɛ# {GOLD: >*} | *#sˈabjɛ# {GOLD: #sˈabjɛ#}
892    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈɛlɪt͡sɑ# | *#sˈɛlt͡sə# {GOLD: >*} | *#sˈɛlt͡sə# {GOLD: >*} | *#sˈɛlt͡sə# {GOLD: >*} | *#sˈɛlt͡sə# {GOLD: #sˈɛlt͡sə#}
893    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈærɑ# | *#sˈɛɾə# {GOLD: >*} | *#sˈɛɾə# {GOLD: >*} | *#sˈɛɾə# {GOLD: >*} | *#sˈɛɾə# {GOLD: #sˈɛɾə#}
894    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈɛ̃brʊ# | *#sˈɛmbɾ̩# {GOLD: >*} | *#sˈɛmbɾ̩# {GOLD: >*} | *#sˈɛmbɾ̩# {GOLD: >*} | *#sˈɛmbəɾ# {GOLD: #sˈɛmbəɾ#}
895    | ... | ... | ... | ... | ... | ... | ... | #sˌimmaxˈɔːrɔn# | *#sˌimmaxˈuo̯rə# | *#sˌimːaxˈuo̯ɾ# {GOLD: >*} | *#sˌimahˈua̯ɾ# {GOLD: >*} | *#simahˈua̯ɾ# {GOLD: >*} | *#simahˈua̯ɾ# {GOLD: #simahˈua̯ɾ#}
896    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈilɑ# | *#sˈilˠə# {GOLD: >*} | *#sˈilˠə# {GOLD: >*} | *#sˈilˠə# {GOLD: >*} | *#sˈilˠə# {GOLD: #sˈilˠə#}
897    | ... | ... | ... | ... | ... | ... | ... | #sˌɛ̃jˈitɪ# | *#sˌɛ̃ˈitə# | *#sˈiːt# {GOLD: >*} | *#sˈiːt# {GOLD: >*} | *#sˈit# {GOLD: >*} | *#sˈit# {GOLD: #sˈit#}
898    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈitɒ# | *#sˈitə# {GOLD: >*} | *#sˈitə# {GOLD: >*} | *#sˈitə# {GOLD: >*} | *#sˈitə# {GOLD: #sˈitə#}
899    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈitʊkɑ# | *#sˈitkə# {GOLD: >*} | *#sˈitkə# {GOLD: >*} | *#sˈitkə# {GOLD: >*} | *#sˈitkə# {GOLD: #sˈitkə#}
900    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈitʊkɑ# | *#sˈitkə# {GOLD: >*} | *#sˈitkə# {GOLD: >*} | *#sˈitkə# {GOLD: >*} | *#sˈitkə# {GOLD: #sˈitkə#}
901    | ... | ... | ... | ... | ... | ... | ... | ... | #sˌʊtˈinɑ# | *#sˌɔtˈinə# {GOLD: >*} | *#sˌɔtˈinə# {GOLD: >*} | *#sɔtˈinə# {GOLD: >*} | *#sɔtˈinə# {GOLD: #sɔtˈinə#}
902    | ... | ... | ... | ... | ... | ... | ... | ... | #sˌɒ̃dˈɔɲ# | *#sˌɔndˈɔɲ# {GOLD: >*} | *#sˌɔndˈɔɲ# {GOLD: >*} | *#sɔndˈɔɲ# {GOLD: >*} | *#sɔndˈɔj# {GOLD: #sɔndˈɔj#}
903    | ... | ... | ... | ... | ... | ... | ... | ... | #sˌɒβˈɑdlʊkɑ# | *#sˌɔvˈaʎkə# {GOLD: >*} | *#sˌɔvˈaʎkə# {GOLD: >*} | *#sɔvˈajkə# {GOLD: >*} | *#sɔvˈajkə# {GOLD: #sɔvˈajkə#}
904    | ... | ... | ... | ... | ... | ... | ... | ... | #skˈɒrɒ# | *#skˈɔɾə# {GOLD: >*} | *#skˈɔɾə# {GOLD: >*} | *#skˈɔɾə# {GOLD: >*} | *#skˈɔɾə# {GOLD: #skˈɔrə#}
905    | ... | ... | ... | ... | ... | ... | ... | #skˌɒɾlˈupɑ# | *#skˌɒɾlˈupɑ# | *#skˌɔlˈupə# {GOLD: >*} | *#skˌɔlˈupə# {GOLD: >*} | *#skɔlˈupə# {GOLD: >*} | *#skɔlˈupə# {GOLD: #sklˠˈupə#}
906    | ... | ... | ... | ... | ... | ... | ... | ... | #skrˈɒβnɑ# | *#skɾˈɔmːə# {GOLD: >*} | *#skɾˈɔmə# {GOLD: >*} | *#skɾˈɔmə# {GOLD: >*} | *#skɾˈɔmə# {GOLD: #skɾˈɔmə#}
907    | ... | ... | ... | ... | ... | ... | ... | ... | #sʊlˈɒɡʊ# | *#slˈɔɡ# {GOLD: >*} | *#slˈɔɡ# {GOLD: >*} | *#slˈɔɡ# {GOLD: >*} | *#slˈɔɡ# {GOLD: #slˠˈɔɡ#}
908    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈuxɑ# | *#sˈuxə# {GOLD: >*} | *#sˈuhə# {GOLD: >*} | *#sˈuhə# {GOLD: >*} | *#sˈuhə# {GOLD: #sˈuhə#}
909    | ... | ... | ... | ... | ... | ... | ... | #sˈukulɒ# | *#sˈukulˠə# | *#sˈukulˠ# {GOLD: >*} | *#sˈukulˠ# {GOLD: >*} | *#sˈukulˠ# {GOLD: >*} | *#sˈukulˠ# {GOLD: #sˈukulˠ#}
910    | ... | ... | ... | ... | ... | ... | ... | #sˈɒ̃dʊ# | *#sˈɒ̃də# | *#sˈɔnd# {GOLD: >*} | *#sˈɔnd# {GOLD: >*} | *#sˈɔnd# {GOLD: >*} | *#sˈɔnd# {GOLD: #sˈund#}
911    | ... | ... | ... | ... | ... | ... | ... | #sxˈima# | *#skˈima# | *#skˈimə# {GOLD: >*} | *#skˈimə# {GOLD: >*} | *#skˈimə# {GOLD: >*} | *#scˈimə# {GOLD: #scˈimə#}
912    | ... | ... | ... | #skˈuːtum# | *#skˈuːtʊ# | *#skˈytu# | *#scˈytu# | *#ʃcˈytu# | *#ʃcˈytə# | *#ʃcˈyt# {GOLD: >*} | *#ʃcˈyt# {GOLD: >*} | *#ʃcˈyt# {GOLD: #ʃcˈyt#} | *#scˈyt# {GOLD: #scˈyt#}
913    | ... | ... | ... | ... | ... | ... | ... | ... | #slˈɒtɑ# | *#skʎˈɔtə# {GOLD: >*} | *#skʎˈɔtə# {GOLD: >*} | *#scˈɔtə# {GOLD: >*} | *#scˈɔtə# {GOLD: #scˈɔtə#}
914    | ... | ... | ... | ... | ... | ... | ... | #slˈufuɾɛ# | *#slˈuːfuɾə# | *#skʎˈuːfuɾ# {GOLD: >*} | *#skʎˈuːfuɾ# {GOLD: >*} | *#scˈufuɾ# {GOLD: >*} | *#scˈufuɾ# {GOLD: #scˈufuɾ#}
915    | ... | ... | ... | ... | ... | ... | ... | ... | #strˌɪkˈɑtɪ# | *#stɾ̩kˈat# {GOLD: >*} | *#stɾ̩kˈat# {GOLD: >*} | *#stɾ̩kˈat# {GOLD: >*} | *#stəɾkˈat# {GOLD: #stəɾkˈat#}
916    | ... | ... | ... | ... | ... | ... | ... | ... | #stˌərβˈitɪ# | *#stɾ̩vˈit# {GOLD: >*} | *#stɾ̩vˈit# {GOLD: >*} | *#stɾ̩vˈit# {GOLD: >*} | *#stəɾvˈit# {GOLD: #stəɾvˈit#}
917    | ... | ... | ... | ... | ... | ... | ... | ... | #stˌɪrβˈinɑ# | *#stɾ̩vˈinə# {GOLD: >*} | *#stɾ̩vˈinə# {GOLD: >*} | *#stɾ̩vˈinə# {GOLD: >*} | *#stəɾvˈinə# {GOLD: #stəɾvˈinə#}
918    | ... | ... | ... | ... | ... | ... | ... | ... | #stˈɛʎɑ# | *#stˈɛʎə# {GOLD: >*} | *#stˈɛʎə# {GOLD: >*} | *#stˈɛjə# {GOLD: >*} | *#stˈɛjə# {GOLD: #stˈɛjə#}
919    | ... | ... | ... | ... | ... | ... | ... | ... | #stˈɪpɪ# | *#stˈɛp# {GOLD: >*} | *#stˈɛp# {GOLD: >*} | *#stˈɛp# {GOLD: >*} | *#stˈɛp# {GOLD: #stˈɛp#}
920    | ... | ... | ... | ... | ... | ... | ... | ... | #strˈæxɑ# | *#stɾˈɛxə# {GOLD: >*} | *#stɾˈɛhə# {GOLD: >*} | *#stɾˈɛhə# {GOLD: >*} | *#stɾˈɛhə# {GOLD: #stɾˈɛhə#}
921    | ... | ... | ... | ... | ... | ... | ... | ... | #strˈɒkɑ# | *#stɾˈɔkə# {GOLD: >*} | *#stɾˈɔkə# {GOLD: >*} | *#stɾˈɔkə# {GOLD: >*} | *#stɾˈɔkə# {GOLD: #stɾˈɔkə#}
922    | ... | ... | ... | ... | ... | ... | ... | ... | #strˈʊkɑ# | *#stɾˈukə# {GOLD: >*} | *#stɾˈukə# {GOLD: >*} | *#stɾˈukə# {GOLD: >*} | *#stɾˈukə# {GOLD: #stɾˈukə#}
923    | ... | ... | ... | ... | ... | ... | ... | ... | #strˈumɨ# | *#stɾˈum# {GOLD: >*} | *#stɾˈum# {GOLD: >*} | *#stɾˈum# {GOLD: >*} | *#stɾˈum# {GOLD: #stɾˈum#}
924    | ... | ... | ... | ... | ... | ... | ... | #sʊmiʎˈɑtɪ# | *#sʊmiʎˈɑtə# | *#smʎˈat# {GOLD: >*} | *#smʎˈat# {GOLD: >*} | *#smjˈat# {GOLD: >*} | *#smjˈat# {GOLD: #smilˈat#}
925    | ... | ... | ... | #dis# | *#dɪ# | *#de# | *#dɪ# | *#dɪ# | *#də# | *#də# {GOLD: >*} | *#də# {GOLD: >*} | *#də# {GOLD: >*} | *#də# {GOLD: #z#}
926    | ... | ... | ... | ... | ... | ... | ... | ... | #zˌɑbˈælʊ# | *#zˌabˈɛl# {GOLD: >*} | *#zˌabˈɛl# {GOLD: >*} | *#zabˈɛl# {GOLD: >*} | *#zabˈɛl# {GOLD: #zabˈɛl#}
927    | ... | ... | ... | ... | ... | ... | #zˌɑbˈɔːjɪ# | *#zˌɑbˈɔːjɪ# | *#zˌɑbˈuo̯# | *#zˌabˈuo̯# {GOLD: #zˌabˈuo̯#} | *#zˌabˈua̯# {GOLD: >*} | *#zabˈua̯# {GOLD: >*} | *#zabˈua̯# {GOLD: #zabˈua̯#}
928    | ... | ... | #ɦˌajɡialˈon# | *#ɐjd͡ʒɑlˈon# | *#ɐjd͡ʒˈɑlɒn# | *#ɐjd͡ʒˈɑlon# | *#d͡ʒˈalon# | *#zˈalɔ̃n# | *#zˈaːlˠə# | *#zˈaːlˠ# {GOLD: >*} | *#zˈaːlˠ# {GOLD: >*} | *#zˈalˠ# {GOLD: >*} | *#zˈalˠ# {GOLD: #zˈalˠ#}
929    | ... | ... | ... | ... | ... | ... | #zˌɒ̃bˈiʃtɪ# | *#zˌɑ̃nbˈiʃtɪ# | *#zˌɑ̃nbˈiːʃtə# | *#zˌãmbˈiːʃt# {GOLD: #zˌãmbˈiʃt#} | *#zˌə̃mbˈiːʃt# {GOLD: >*} | *#zəmbˈiʃt# {GOLD: >*} | *#zəmbˈiʃt# {GOLD: #zəmbˈiʃt#}
930    | ... | ... | ... | ... | ... | ... | #zˌɒ̃bʊlˈɑkʊ# | *#zˌɑ̃nblˈɑkə# | *#zˌɑ̃nblˈɑkə# | *#zˌãmblˈak# {GOLD: #zˌɑ̃mblˈak#} | *#zˌə̃mblˈak# {GOLD: >*} | *#zəmblˈak# {GOLD: >*} | *#zəmblˈak# {GOLD: #zəmblˈak#}
931    | ... | ... | ... | #diˈɑːnɑ# | *#d͡ʒjˈɑːnɑ# | *#d͡ʒjˈɑnɑ# | *#d͡ʒˈana# | *#zˈãɾ̃a# | *#zˈãɾ̃a# | *#zˈãɾ̃ə# {GOLD: #zˈɑ̃ɾ̃ə#} | *#zˈə̃ɾ̃ə# {GOLD: >*} | *#zˈəɾə# {GOLD: >*} | *#zˈəɾə# {GOLD: #zˈəɾə#}
932    | ... | ... | #diˈaːmeron# | *#d͡ʒˈɒːməron# | *#d͡ʒˈaːmərʊ# | *#d͡ʒˈaməru# | *#d͡ʒˈaməru# | *#zˈãməɾu# | *#zˈãməɾə# | *#zˈãmɾ̩# {GOLD: #zˈãməɾə#} | *#zˈə̃mɾ̩# {GOLD: >*} | *#zˈəmɾ̩# {GOLD: >*} | *#zˈəməɾ# {GOLD: #zˈəməɾ#}
933    | ... | ... | ... | ... | ... | ... | #zˈɒ̃bʊʃæ# | *#zˈɑ̃nbʃɑ# | *#zˈɑ̃npʃɑ# | *#zˈãmʃə# {GOLD: #zˈɑ̃mpʃə#} | *#zˈə̃mʃə# {GOLD: >*} | *#zˈəmt͡ʃə# {GOLD: >*} | *#zˈəmt͡ʃə# {GOLD: #zˈəmt͡ʃə#}
934    | ... | ... | ... | ... | #jɔd͡zˈɛfɔ# | *#jod͡zˈɛfo# | *#jod͡zˈɛfo# | *#jɔzˈɛfɔ# | *#jɔzˈɛːfə# | *#jɔzˈɛːf# {GOLD: >*} | *#jɔzˈɛːf# {GOLD: >*} | *#jɔzˈɛf# {GOLD: >*} | *#jɔzˈɛf# {GOLD: #zˈɛf#}
935    | ... | ... | ... | ... | ... | ... | #zˈɯʃɑ# | *#zˈɯʃɑ# | *#zˈuːʃɑ# | *#zˈuːʃə# {GOLD: >*} | *#zˈuːʃə# {GOLD: >*} | *#zˈuʃə# {GOLD: >*} | *#zˈuʃə# {GOLD: #zˈuʃə#}
936    | ... | ... | ... | #skˈɑbiem# | *#skˈɑbjɛ# | *#skˈɑbjɛ# | *#zɟˈebjɛ# | *#zɟˈebjɛ# | *#zɟˈɛbjɛ# | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: #zɟˈɛbɛ#}
937    | ... | ... | ... | #skˈoːriɑ# | *#skˈoːrjɑ# | *#skˈørjɑ# | *#zɟˈyra# | *#zɟˈyɾa# | *#zɟˈyːɾa# | *#zɟˈyːɾə# {GOLD: >*} | *#zɟˈyːɾə# {GOLD: >*} | *#zɟˈyɾə# {GOLD: >*} | *#zɟˈyɾə# {GOLD: #zɟˈyɾə#}
938    | ... | ... | ... | #ˌekswˌiɡilˈɑːnioː# | *#ˌɛswˌɪɡɪlˈɒːnju# | *#ˌɛsweɡelˈoɲu# | *#zbeɟɪlˈoɲu# | *#zbɪɟɪlˈɔ̃ɲu# | *#zbəɟəlˠˈɔ̃ɲə# | *#zbəɟəlˠˈɔ̃ɲ# {GOLD: >*} | *#zbəɟəlˠˈɔ̃ɲ# {GOLD: >*} | *#zbəɟəlˠˈɔɲ# {GOLD: >*} | *#zbəɟəlˠˈɔj# {GOLD: #zɟˈɔj#}
939    | ... | ... | ... | ... | ... | ... | ... | ... | #jˌɪzbɑβˈitɪ# | *#zbavˈit# {GOLD: >*} | *#zbavˈit# {GOLD: >*} | *#zbavˈit# {GOLD: >*} | *#zbavˈit# {GOLD: #zbavˈit#}
940    | ... | ... | ... | #dˌiswˌeːlˈɑːnioː# | *#dˌɪswˌeːlˈɒːnju# | *#dˌiswˌelˈoɲu# | *#dˌizbˌulːˈoɲu# | *#dɪzbˌulːˈɔ̃ɲu# | *#dəzbˌulːˈɔ̃ɲə# | *#zbˌulːˈɔ̃ɲ# {GOLD: >*} | *#zbˌulːˈɔ̃ɲ# {GOLD: >*} | *#zbulˈɔɲ# {GOLD: >*} | *#zbulˈɔj# {GOLD: #zbulˈɔj#}
941    | ... | ... | ... | ... | ... | ... | #zwˌærˈiʃtɛ# | *#zwˌɑɾˈiʃtɛ# | *#zwˌɑɾˈiːʃtə# | *#zvˌaɾˈiːʃt# {GOLD: >*} | *#zvˌaɾˈiːʃt# {GOLD: >*} | *#zvaɾˈiʃt# {GOLD: >*} | *#zvaɾˈiʃt# {GOLD: #zvaɾˈiʃt#}
942    | ... | ... | ... | ... | #ˌɛsmˈʊʎɑ# | *#ˌɛsmˈuʎɑ# | *#zmˈuʎa# | *#zmˈuʎa# | *#zmˈɔjlɛ# | *#zmˈɔjlɛ# {GOLD: >*} | *#zmˈɔjlɛ# {GOLD: >*} | *#zmˈɔjlɛ# {GOLD: >*} | *#zmˈɔjlɛ# {GOLD: #zmˈɔjlɛ#}
943    | ... | ... | ... | ... | ... | ... | ... | #θˈamna# | *#θˈamna# | *#θˈamːə# {GOLD: >*} | *#θˈamə# {GOLD: >*} | *#θˈamə# {GOLD: >*} | *#θˈamə# {GOLD: #θˈanə#}
944    | ... | ... | ... | #t͡sˈikɑm# | *#θˈikɑ# | *#θˈikɑ# | *#θˈika# | *#θˈika# | *#θˈika# | *#θˈikə# {GOLD: >*} | *#θˈikə# {GOLD: >*} | *#θˈikə# {GOLD: >*} | *#θˈikə# {GOLD: #θˈikə#}
945    | ... | ... | ... | ... | ... | ... | ... | #ðjˈakɔn# | *#ðjˈakə# | *#ðjˈak# {GOLD: >*} | *#ðjˈak# {GOLD: >*} | *#ðjˈak# {GOLD: >*} | *#ðjˈak# {GOLD: #ðjˈak#}
946    | ... | ... | #hˌajd͡zˈiːd͡zaː# | *#hɐjd͡zˈiːd͡zɑ# | *#hɐjðˈiðɑ# | *#hɐjðˈiðɑ# | *#hɛðˈiða# | *#hɛˈiða# | *#hɛˈiða# | *#hˈiːðə# {GOLD: #ðˈiː#} | *#hˈiːðə# {GOLD: >*} | *#hˈiðə# {GOLD: >*} | *#hˈiðə# {GOLD: #ðˈi#}
947    | ... | ... | ... | ... | ... | ... | ... | #ðˈiskɔ# | *#ðˈiːskə# | *#ðˈiːsk# {GOLD: >*} | *#ðˈiːsk# {GOLD: >*} | *#ðˈisk# {GOLD: >*} | *#ðˈisk# {GOLD: #ðˈisk#}
948    | ... | ... | ... | ... | ... | ... | ... | #ðˈɔmɔ# | *#ðˈɔmə# | *#ðˈɔm# {GOLD: >*} | *#ðˈɔm# {GOLD: >*} | *#ðˈɔm# {GOLD: >*} | *#ðˈɔm# {GOLD: #ðˈɔmə#}
949    | ... | ... | ... | #edˌoːnˈɑːnioː# | *#ɛdˌunˈɒːnju# | *#ɛdˌuɾˈoɲu# | *#ðˌuɾˈoɲu# | *#ðˌuɾˈɔ̃ɲu# | *#ðˌuɾˈɔ̃ɲə# | *#ðˌuɾˈɔ̃ɲ# {GOLD: >*} | *#ðˌuɾˈɔ̃ɲ# {GOLD: >*} | *#ðuɾˈɔɲ# {GOLD: >*} | *#ðuɾˈɔj# {GOLD: #ðuɾˈɔj#}
950    | ... | ... | ... | #nˌɑːtˈuːrɑm# | *#nˌɑːtˈuːrɑ# | *#nˌɑtˈyrɑ# | *#nˌatˈyra# | *#nˌaːtˈyɾa# | *#nˌaːtˈyːɾa# | *#nˌaːtˈyːɾə# {GOLD: >*} | *#nˌaːtˈyːɾə# {GOLD: >*} | *#natˈyɾə# {GOLD: >*} | *#natˈyɾə# {GOLD: #natˈyɾə#}
951    | ... | ... | ... | #ˌinˌɑltiˈɑːnioː# | *#ˌɪnˌɑlt͡ʃjˈɒːnju# | *#ˌenˌɑlt͡ʃjˈoɲu# | *#nˌalt͡ʃˈoɲu# | *#nˌalsˈɔ̃ɲu# | *#nˌalsˈɔ̃ɲə# | *#nˌalsˈɔ̃ɲ# {GOLD: >*} | *#nˌalsˈɔ̃ɲ# {GOLD: >*} | *#nalt͡sˈɔɲ# {GOLD: #nalt͡sˈɔɲ#} | *#nalt͡sˈɔj# {GOLD: #nalt͡sˈɔj#}
952    | ... | ... | ... | #ˌinˌɑwritˈɑːnioː# | *#ˌɪnˌɑwrɪtˈɒːnju# | *#ˌenˌɑwrtˈoɲu# | *#nˌawrtˈoɲu# | *#nˌaːɾtˈɔ̃ɲu# | *#nˌaːɾtˈɔ̃ɲə# | *#nˌaːɾtˈɔ̃ɲ# {GOLD: >*} | *#nˌaːɾtˈɔ̃ɲ# {GOLD: >*} | *#naɾtˈɔɲ# {GOLD: >*} | *#naɾtˈɔj# {GOLD: #naɾtˈɔj#}
953    | ... | ... | ... | ... | #ˌɑnˌɑfˈɔrɑ# | *#ˌɑnˌɑfˈorɑ# | *#nˌafˈora# | *#nˌafˈɔɾa# | *#nˌafˈɔːɾa# | *#nˌafˈɔːɾə# {GOLD: >*} | *#nˌafˈɔːɾə# {GOLD: >*} | *#nafˈɔɾə# {GOLD: >*} | *#nafˈɔɾə# {GOLD: #nafˈɔɾə#}
954    | ... | ... | ... | #ˌinˈɑltum# | *#ˌɪnˈɑltʊ# | *#ˌenˈɑltu# | *#nˈaltu# | *#nˈaltu# | *#nˈaːltə# | *#nˈaːlt# {GOLD: #nˈalt#} | *#nˈaːlt# {GOLD: >*} | *#nˈalt# {GOLD: >*} | *#nˈalt# {GOLD: #nˈalt#}
955    | ... | ... | ... | #ˌinˈɑltɑ# | *#ˌɪnˈɑltɑ# | *#ˌenˈɑltɑ# | *#nˈalta# | *#nˈalta# | *#nˈaːlta# | *#nˈaːltə# {GOLD: #nˈaltə#} | *#nˈaːltə# {GOLD: >*} | *#nˈaltə# {GOLD: #nˈaltə#} | *#nˈaltə# {GOLD: #nˈaltə#}
956    | ... | ... | ... | #nˈɑppɑ# | *#nˈɑppɑ# | *#nˈɑppɑ# | *#nˈappa# | *#nˈapa# | *#nˈapa# | *#nˈapə# {GOLD: >*} | *#nˈapə# {GOLD: >*} | *#nˈapə# {GOLD: >*} | *#nˈapə# {GOLD: #nˈapə#}
957    | ... | ... | ... | #nˌominˈɑːnioː# | *#nˌɛmɪnˈɒːnju# | *#nˌemenˈoɲu# | *#nˌemɑ̃ɾ̃ˈoɲu# | *#nˌẽmə̃ɾ̃ˈɔ̃ɲu# | *#nˌɛ̃mɾ̃ˈɔ̃ɲə# | *#nˌɛ̃ɾ̃ːˈɔ̃ɲ# {GOLD: >*} | *#nˌɛ̃ɾ̃ˈɔ̃ɲ# {GOLD: >*} | *#nɛɾˈɔɲ# {GOLD: >*} | *#nɛɾˈɔj# {GOLD: #nəməɾˈɔj#}
958    | ... | ... | ... | ... | ... | ... | #nˌɛrˈɑnt͡sɑ# | *#nˌɛɾˈɑ̃nt͡sɑ# | *#nˌɛɾˈɑ̃nd͡zɑ# | *#nˌɛɾˈãnd͡zə# {GOLD: >*} | *#nˌɛɾˈə̃nd͡zə# {GOLD: >*} | *#nɛɾˈənd͡zə# {GOLD: >*} | *#nɛɾˈənd͡zə# {GOLD: #nɛɾˈənd͡zə#}
959    | ... | ... | ... | ... | ... | ... | ... | ... | #nˌɛpˈərtəkɑ# | *#nˌɛpˈəɾkə# {GOLD: >*} | *#nˌɛpˈəɾkə# {GOLD: >*} | *#nɛpˈəɾkə# {GOLD: >*} | *#nɛpˈəɾkə# {GOLD: #nɛpˈəɾkə#}
960    | ... | ... | ... | ... | ... | ... | ... | ... | #nˌɛβˌærˈitɪ# | *#nˌɛvˌɛɾˈit# {GOLD: >*} | *#nˌɛvˌɛɾˈit# {GOLD: >*} | *#nɛvɛɾˈit# {GOLD: >*} | *#nɛvɛɾˈit# {GOLD: #nɛvɛɾˈit#}
961    | ... | ... | ... | ... | ... | ... | ... | ... | #nˌɛβˈɒʎɑ# | *#nˌɛvˈɔʎə# {GOLD: >*} | *#nˌɛvˈɔʎə# {GOLD: >*} | *#nɛvˈɔjə# {GOLD: >*} | *#nɛvˈɔjə# {GOLD: #nɛvˈɔjə#}
962    | ... | ... | ... | #mˈetulɑ# | *#mˈɛtʊlɑ# | *#mˈɛtulɑ# | *#mˈɛtula# | *#mˈɛːtula# | *#mˈie̯tulˠə# | *#mjˈɛtulˠ# {GOLD: >*} | *#mjˈɛtulˠ# {GOLD: >*} | *#mjˈɛtulˠ# {GOLD: >*} | *#mjˈɛtulˠ# {GOLD: #nˈɛtulˠ#}
963    | ... | ... | ... | ... | ... | ... | ... | ... | #nˈæmʊ# | *#nˈɛm# {GOLD: >*} | *#nˈɛm# {GOLD: >*} | *#nˈɛm# {GOLD: >*} | *#nˈɛm# {GOLD: #nˈɛm#}
964    | ... | ... | ... | ... | ... | ... | ... | ... | #nˈæmɪt͡sɪ# | *#nˈɛmˌɛt͡s# {GOLD: >*} | *#nˈɛmˌɛt͡s# {GOLD: >*} | *#nˈɛmɛt͡s# {GOLD: >*} | *#nˈɛmɛt͡s# {GOLD: #nˈɛmɛt͡s#}
