etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk | Old North Tosk | Standard Albanian | Output {GOLD}
397    | ... | ... | ... | ... | ... | ... | ... | *#pˌɒrˈɛ̃dʊ# | *#pˌɒrˈɛ̃dʊ# | *#pˌarˈɛ̃d# {GOLD: >*} | *#pˌaɾˈɛ̃d# | *#pəɾˈɛd# | *#pəɾˈɛd# | *#pəɾˈɛd# {GOLD: #pɔɾˈɛnd#}
398    | ... | ... | ... | ... | ... | ... | ... | *#pˌɒrɒ̃?2ˈitɪ# | *#pˌɒrɒ̃?2ˈitɪ# | *#pˌarã?2ˈit# {GOLD: >*} | *#pˌaɾə̃?2ˈit# | *#pˌaɾə?2ˈit# | *#paɾə?2ˈit# | *#paɾə?2ˈit# {GOLD: #pɔɾɔsˈit#}
399    | ... | ... | ... | ... | ... | ... | ... | *#pˌɒbrˈitɪ# | *#pˌɒbrˈitɪ# | *#pˌabrˈit# {GOLD: >*} | *#pˌabɾˈit# | *#pəbɾˈit# | *#pəbɾˈit# | *#pəbɾˈit# {GOLD: #pɔrˈit#}
400    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˈatkə# {GOLD: >*} | *#pˈatkə# | *#pˈatkə# | *#pˈatkə# | *#pˈatkə# {GOLD: #pˈɔtkə#}
401    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#plˌaʃˈiːt͡sə# {GOLD: >*} | *#plˌaʃˈiːt͡sə# | *#pləʃˈit͡sə# | *#pləʃˈit͡sə# | *#pləʃˈit͡sə# {GOLD: #plˠaʃˈit͡sə#}
402    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#plˈaːz# {GOLD: >*} | *#plˈaːz# | *#plˈas# | *#plˈas# | *#plˈas# {GOLD: #plˠˈaz#}
403    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#plˈaːt͡ʃə# {GOLD: >*} | *#plˈaːt͡ʃə# | *#plˈat͡ʃə# | *#plˈat͡ʃə# | *#plˈat͡ʃə# {GOLD: #plˠˈɔt͡ʃə#}
404    | ... | ... | ... | ... | ... | ... | ... | *#plˈɒʃkɑ# | *#plˈɒʃkɑ# | *#plˈaːʃkə# {GOLD: >*} | *#plˈaːʃkə# | *#plˈaʃkə# | *#plˈat͡ʃkə# | *#plˈat͡ʃkə# {GOLD: #plˠˈɔt͡ʃkə#}
405    | ... | ... | ... | ... | ... | ... | ... | *#pˈɒlʃkɑ# | *#pˈɒlʃkɑ# | *#pˈaːlʃkə# {GOLD: >*} | *#pˈaːlʃkə# | *#pˈalʃkə# | *#pˈalt͡ʃkə# | *#pˈalt͡ʃkə# {GOLD: #plˠˈɔt͡skə#}
406    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#plˈaːskə# {GOLD: >*} | *#plˈaːskə# | *#plˈaskə# | *#plˈaskə# | *#plˈaskə# {GOLD: #plˠˈɔskə#}
407    | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌɒsˈɯlɑ# | *#pˌasˈuːlə# {GOLD: >*} | *#pˌasˈuːlə# | *#pəsˈulə# | *#pəsˈulə# | *#pəsˈulə# {GOLD: #pusˈulˠə#}
408    | ... | ... | ... | ... | ... | ... | ... | *#pˈɯrjɪ# | *#pˈɯrjɪ# | *#pˈuːrj# {GOLD: >*} | *#pˈuːɾj# | *#pˈuɾj# | *#pˈuɾj# | *#pˈuɾj# {GOLD: #pˈurə#}
409    | ... | ... | ... | ... | ... | ... | ... | *#pˌɒlʃtnˈikʊ# | *#pˌɒlʃtnˈikʊ# | *#pˌalʃtnˈik# {GOLD: >*} | *#pˌalʃtnˈik# | *#pəlʃtnˈik# | *#pəlt͡ʃtnˈik# | *#pəlt͡ʃtnˈik# {GOLD: #plaʃnˈik#}
410    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#plˌivˈat# {GOLD: >*} | *#plˌivˈat# | *#pləvˈat# | *#pləvˈat# | *#pləvˈat# {GOLD: #plɛvˈat#}
411    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#plˌɛvnˈiːt͡sə# {GOLD: >*} | *#plˌɛvnˈiːt͡sə# | *#pləvnˈit͡sə# | *#pləvnˈit͡sə# | *#pləvnˈit͡sə# {GOLD: #plɛvˈit͡sə#}
412    | ... | ... | ... | ... | ... | ... | ... | *#pˌɛlˈɛnʊkɑ# | *#pˌɛlˈɛnʊkɑ# | *#pˌɛlˈɛ̃ːnkə# {GOLD: >*} | *#pˌɛlˈɛ̃ːnkə# | *#pəlˈɛnkə# | *#pəlˈɛnkə# | *#pəlˈɛnkə# {GOLD: #plˈɛŋɡə#}
413    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pʎˈuːskə# {GOLD: >*} | *#pʎˈuːskə# | *#pjˈuskə# | *#pjˈuskə# | *#pjˈuskə# {GOLD: #plˈuskə#}
414    | ... | ... | ... | ... | ... | ... | ... | *#prˈɒxʊ# | *#prˈɒxʊ# | *#prˈax# {GOLD: >*} | *#pɾˈah# | *#pɾˈah# | *#pɾˈah# | *#pɾˈah# {GOLD: #pɾˈaf#}
415    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#prˈiːsk# {GOLD: >*} | *#pɾˈiːsk# | *#pɾˈisk# | *#pɾˈisk# | *#pɾˈisk# {GOLD: #pɾˈisk#}
416    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#prˌãdˈit# {GOLD: >*} | *#pɾˌə̃dˈit# | *#pɾədˈit# | *#pɾədˈit# | *#pɾədˈit# {GOLD: #pɾɔndˈit#}
417    | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌɒbrɑtˈimʊ# | *#pˌabratˈi# {GOLD: >*} | *#pˌabɾatˈi# | *#pˌabɾətˈi# | *#pabɾətˈi# | *#pabɾətˈi# {GOLD: #pɾɔbatˈin#}
418    | ... | ... | ... | ... | ... | ... | ... | *#bˌɒɡɑtˈɪjɛ# | *#bˌɒɡɑtˈɪjɛ# | *#bˌaɡatˈɪj# {GOLD: #bˌɒɡətˈi#} | *#bˌaɡatˈɪj# | *#bˌaɡətˈɪj# | *#baɡətˈɪj# | *#baɡətˈɪj# {GOLD: #baktˈi#}
419    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˌatˈit# {GOLD: >*} | *#bˌatˈit# | *#bətˈit# | *#bətˈit# | *#bətˈit# {GOLD: #batˈit#}
420    | ... | ... | ... | ... | ... | ... | ... | *#bˌælˈɒʃɪ# | *#bˌælˈɒʃɪ# | *#bˌɛlˈaːʃ# {GOLD: #bˌalˈɒʃ#} | *#bˌɛlˈaːʃ# | *#bəlˈaʃ# | *#bəlˈaʃ# | *#bəlˈaʃ# {GOLD: #balˈaʃ#}
421    | ... | ... | ... | ... | ... | ... | ... | *#bˌælˈɒʃɪ# | *#bˌælˈɒʃɪ# | *#bˌɛlˈaːʃ# {GOLD: #bˌalˈɒʃ#} | *#bˌɛlˈaːʃ# | *#bəlˈaʃ# | *#bəlˈaʃ# | *#bəlˈaʃ# {GOLD: #balˈɔʃ#}
422    | ... | ... | ... | ... | ... | ... | ... | *#bˌɑrðʊmˈɒʃɪ# | *#bˌɑrðʊmˈɒʃɪ# | *#bˌarðmˈaːʃ# {GOLD: >*} | *#bˌaɾðmˈaːʃ# | *#bəɾðmˈaʃ# | *#bəɾðmˈaʃ# | *#bəɾðmˈaʃ# {GOLD: #baɾmˈaʃ#}
423    | ... | ... | ... | ... | ... | ... | ... | *#bˈɑ?1̊ʊ# | *#bˈɑ?1̊ʊ# | *#bˈa?1̊# {GOLD: >*} | *#bˈa?1̊# | *#bˈa?1̊# | *#bˈa?1̊# | *#bˈa?1̊# {GOLD: #bˈac#}
424    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˈabə# {GOLD: >*} | *#bˈabə# | *#bˈabə# | *#bˈabə# | *#bˈabə# {GOLD: #bˈabə#}
425    | ... | ... | ... | ... | ... | ... | ... | *#bˌɒɡˈɑtɑ# | *#bˌɒɡˈɑtɑ# | *#bˌaɡˈatə# {GOLD: #bˌɒɡˈatə#} | *#bˌaɡˈatə# | *#bəɡˈatə# | *#bəɡˈatə# | *#bəɡˈatə# {GOLD: #bəɡˈatə#}
426    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˌərt͡ʃˈik# {GOLD: >*} | *#bˌəɾt͡ʃˈik# | *#bəɾt͡ʃˈik# | *#bəɾt͡ʃˈik# | *#bəɾt͡ʃˈik# {GOLD: #bəɾt͡ʃˈik#}
427    | ... | ... | ... | ... | ... | ... | ... | *#brˌæʃtɪnˈikʊ# | *#brˌæʃtɪnˈikʊ# | *#brˌɛʃtnˈik# {GOLD: #bˌɾ̩ʃtnˈik#} | *#bɾˌɛʃtnˈik# | *#bɾəʃtnˈik# | *#bɾət͡ʃtnˈik# | *#bɾət͡ʃtnˈik# {GOLD: #bəɾʃnˈik#}
428    | ... | ... | ... | ... | ... | ... | ... | *#bˌʊrtwˈɑtɪ# | *#bˌʊrtwˈɑtɪ# | *#bˌʊrtvˈat# {GOLD: >*} | *#bˌʊɾtvˈat# | *#bəɾtvˈat# | *#bəɾtvˈat# | *#bəɾtvˈat# {GOLD: #bəɾtˈat#}
429    | ... | ... | ... | ... | ... | ... | ... | *#bˌʊrit͡sˈɛllʊ# | *#bˌʊrit͡sˈɛllʊ# | *#bˌʊrit͡sˈɛːll# {GOLD: >*} | *#bˌʊɾit͡sˈɛːll# | *#bˌʊɾət͡sˈɛll# | *#bʊɾət͡sˈɛll# | *#bʊɾət͡sˈɛll# {GOLD: #bəɾt͡sˈɛl#}
430    | ... | ... | ... | ... | ... | ... | ... | *#bˌærd͡zˈɑnɑ# | *#bˌærd͡zˈɑnɑ# | *#bˌɛrd͡zˈãːnə# {GOLD: #bˌɾ̩zˈãɾ̃ə#} | *#bˌɛɾd͡zˈəːɾə# | *#bəɾd͡zˈəɾə# | *#bəɾd͡zˈəɾə# | *#bəɾd͡zˈəɾə# {GOLD: #bəɾzˈəɾə#}
431    | ... | ... | ... | ... | ... | ... | ... | *#bˌɪrd͡zˈɛ̃ʃtɑ# | *#bˌɪrd͡zˈɛ̃ʃtɑ# | *#bˌɪrd͡zˈɛ̃ːʃtə# {GOLD: #bɾ̩zˈɛʃtə#} | *#bˌɪɾd͡zˈɛ̃ːʃtə# | *#bəɾd͡zˈɛʃtə# | *#bəɾd͡zˈɛt͡ʃtə# | *#bəɾd͡zˈɛt͡ʃtə# {GOLD: #bəɾzˈɛʃtə#}
432    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˌɛlˈɛːvə# {GOLD: >*} | *#bˌɛlˈɛːvə# | *#bəlˈɛvə# | *#bəlˈɛvə# | *#bəlˈɛvə# {GOLD: #bɛlˈɛvə#}
433    | ... | ... | ... | ... | ... | ... | ... | *#bˌɛlbˈit͡sɑ# | *#bˌɛlbˈit͡sɑ# | *#bˌɛlbˈiːt͡sə# {GOLD: #bˌɛlbˈit͡sə#} | *#bˌɛlbˈiːt͡sə# | *#bəlbˈit͡sə# | *#bəlbˈit͡sə# | *#bəlbˈit͡sə# {GOLD: #bɛlbˈit͡sə#}
434    | ... | ... | ... | ... | ... | ... | ... | *#bˌɛlwˈit͡sɑ# | *#bˌɛlwˈit͡sɑ# | *#bˌɛlvˈiːt͡sə# {GOLD: #bˌɛlvˈit͡sə#} | *#bˌɛlvˈiːt͡sə# | *#bəlvˈit͡sə# | *#bəlvˈit͡sə# | *#bəlvˈit͡sə# {GOLD: #bɛlvˈit͡sə#}
435    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˌɛlɡrˈat# {GOLD: >*} | *#bˌɛlɡɾˈat# | *#bəlɡɾˈat# | *#bəlɡɾˈat# | *#bəlɡɾˈat# {GOLD: #bɛɾˈat#}
436    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˈɛːʎkə# {GOLD: >*} | *#bˈɛːʎkə# | *#bˈɛjkə# | *#bˈɛjkə# | *#bˈɛjkə# {GOLD: #bˈɛjkə#}
437    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˈɛːl# {GOLD: >*} | *#bˈɛːl# | *#bˈɛl# | *#bˈɛl# | *#bˈɛl# {GOLD: #bˈɛl#}
438    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˈɛːlit͡sə# {GOLD: >*} | *#bˈɛːlit͡sə# | *#bˈɛlit͡sə# | *#bˈɛlit͡sə# | *#bˈɛlit͡sə# {GOLD: #bˈɛlt͡sə#}
439    | ... | ... | ... | ... | ... | ... | ... | *#ˌɒbʊwˈɪrtkʊ# | *#ˌɒbʊwˈɪrtkʊ# | *#hˌabwˈɪːrtk# {GOLD: >*} | *#hˌabwˈɪːɾtk# | *#həbwˈɪɾtk# | *#həbwˈɪɾtk# | *#həbwˈɪɾtk# {GOLD: #bˈɛɾk#}
440    | ... | ... | ... | ... | ... | ... | ... | *#bˌæʃɪnˈit͡sɑ# | *#bˌæʃɪnˈit͡sɑ# | *#bˌɛʒnˈiːt͡sə# {GOLD: >*} | *#bˌɛʒnˈiːt͡sə# | *#bəʒnˈit͡sə# | *#bəʒnˈit͡sə# | *#bəʒnˈit͡sə# {GOLD: #biʃnˈit͡sə#}
441    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˌɛsˈɛdə# {GOLD: >*} | *#bˌɛsˈɛdə# | *#bəsˈɛdə# | *#bəsˈɛdə# | *#bəsˈɛdə# {GOLD: #bisˈɛdə#}
442    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˌistrˈiːt͡sə# {GOLD: >*} | *#bˌistɾˈiːt͡sə# | *#bəstɾˈit͡sə# | *#bəstɾˈit͡sə# | *#bəstɾˈit͡sə# {GOLD: #bistɾˈit͡sə#}
443    | ... | ... | ... | ... | ... | ... | ... | *#bˈi?2ɪkʊ# | *#bˈi?2ɪkʊ# | *#bˈiː?2k# {GOLD: #bˈisk#} | *#bˈiː?2k# | *#bˈi?2k# | *#bˈi?2k# | *#bˈi?2k# {GOLD: #bˈisk#}
444    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˈiːstr# {GOLD: >*} | *#bˈiːstɾ# | *#bˈistɾ# | *#bˈistɾ# | *#bˈistɾ# {GOLD: #bˈistəɾ#}
445    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˈɪːstr# {GOLD: >*} | *#pˈɪːstɾ# | *#pˈɪstɾ# | *#pˈɪstɾ# | *#pˈɪstɾ# {GOLD: #bˈistəɾ#}
446    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˌaɡˈaːvə# {GOLD: >*} | *#bˌaɡˈaːvə# | *#bəɡˈavə# | *#bəɡˈavə# | *#bəɡˈavə# {GOLD: #bɔɡˈɔvə#}
447    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˌarˈikə# {GOLD: >*} | *#bˌaɾˈikə# | *#bəɾˈikə# | *#bəɾˈikə# | *#bəɾˈikə# {GOLD: #bɔɾˈiɡə#}
448    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˈaːlbə# {GOLD: >*} | *#bˈaːlbə# | *#bˈalbə# | *#bˈalbə# | *#bˈalbə# {GOLD: #bˈɔlbə#}
449    | ... | ... | ... | ... | ... | ... | ... | *#bˌɯwɒlˈit͡sɑ# | *#bˌɯwɒlˈit͡sɑ# | *#bˌuwalˈiːt͡sə# {GOLD: #bˌuo̯lˠˈit͡sə#} | *#bˌuwalˈiːt͡sə# | *#bˌuwəlˈit͡sə# | *#buwəlˈit͡sə# | *#buwəlˈit͡sə# {GOLD: #bua̯lˠˈit͡sə#}
450    | ... | ... | ... | ... | ... | ... | ... | *#bˌʊrlˈɒɡʊ# | *#bˌʊrlˈɒɡʊ# | *#bˌʊrlˈaɡ# {GOLD: >*} | *#bˌʊɾlˈaɡ# | *#bəɾlˈaɡ# | *#bəɾlˈaɡ# | *#bəɾlˈaɡ# {GOLD: #bulˠˈɔɡ#}
451    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bˌut͡ʃˈat# {GOLD: >*} | *#bˌut͡ʃˈat# | *#bət͡ʃˈat# | *#bət͡ʃˈat# | *#bət͡ʃˈat# {GOLD: #but͡ʃˈat#}
452    | ... | ... | ... | ... | ... | ... | ... | *#bˌɯʃtrˈit͡sɑ# | *#bˌɯʃtrˈit͡sɑ# | *#bˌuʃtrˈiːt͡sə# {GOLD: #bˌuʃtɾˈit͡sə#} | *#bˌuʃtɾˈiːt͡sə# | *#bəʃtɾˈit͡sə# | *#bət͡ʃtɾˈit͡sə# | *#bət͡ʃtɾˈit͡sə# {GOLD: #buʃtɾˈit͡sə#}
453    | ... | ... | ... | ... | ... | ... | ... | *#bˈɯwɒlʊ# | *#bˈɯwɒlʊ# | *#bˈuwal# {GOLD: #bˈuo̯lˠ#} | *#bˈuwal# | *#bˈuwal# | *#bˈuwal# | *#bˈuwal# {GOLD: #bˈua̯lˠ#}
454    | ... | ... | ... | ... | ... | ... | ... | *#bˈɯʃtrʊ# | *#bˈɯʃtrʊ# | *#bˈuːʃtr# {GOLD: >*} | *#bˈuːʃtɾ# | *#bˈuʃtɾ# | *#bˈut͡ʃtɾ# | *#bˈut͡ʃtɾ# {GOLD: #bˈuʃtəɾ#}
455    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#blˈãːnə# {GOLD: >*} | *#blˈəːɾə# | *#blˈəɾə# | *#blˈəɾə# | *#blˈəɾə# {GOLD: #blˈanə#}
456    | ... | ... | ... | ... | ... | ... | ... | ... | *#bˌælˈuʃɪ# | *#bˌɛlˈuːʃ# {GOLD: #bˌɛlˈuʃ#} | *#bˌɛlˈuːʃ# | *#bəlˈuʃ# | *#bəlˈuʃ# | *#bəlˈuʃ# {GOLD: #blˈuʃ#}
457    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#blˈʊdə# {GOLD: >*} | *#blˈʊdə# | *#blˈʊdə# | *#blˈʊdə# | *#blˈʊdə# {GOLD: #blˈudə#}
458    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#bʎˈudə# {GOLD: >*} | *#bʎˈudə# | *#bjˈudə# | *#bjˈudə# | *#bjˈudə# {GOLD: #blˈudə#}
459    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#brˈaːzdə# {GOLD: >*} | *#bɾˈaːzdə# | *#bɾˈazdə# | *#bɾˈazdə# | *#bɾˈazdə# {GOLD: #bɾˈazə#}
460    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#brˈãːnə# {GOLD: >*} | *#bɾˈəːɾə# | *#bɾˈəɾə# | *#bɾˈəɾə# | *#bɾˈəɾə# {GOLD: #bɾˈanə#}
461    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#brˈaːvə# {GOLD: >*} | *#bɾˈaːvə# | *#bɾˈavə# | *#bɾˈavə# | *#bɾˈavə# {GOLD: #bɾˈavə#}
462    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#brˈɛɡ# {GOLD: >*} | *#bɾˈɛɡ# | *#bɾˈɛɡ# | *#bɾˈɛɡ# | *#bɾˈɛɡ# {GOLD: #bɾˈɛɡ#}
463    | ... | ... | ... | ... | ... | ... | ... | *#brˈi?2ɪkʊ# | *#brˈi?2ɪkʊ# | *#brˈiː?2k# {GOLD: #bɾˈisk#} | *#bɾˈiː?2k# | *#bɾˈi?2k# | *#bɾˈi?2k# | *#bɾˈi?2k# {GOLD: #bɾˈisk#}
464    | ... | ... | ... | ... | ... | ... | ... | *#brˈi?2ɪkɑ# | *#brˈi?2ɪkɑ# | *#brˈiː?2kə# {GOLD: #bɾˈiskə#} | *#bɾˈiː?2kə# | *#bɾˈi?2kə# | *#bɾˈi?2kə# | *#bɾˈi?2kə# {GOLD: #bɾˈiskə#}
465    | ... | ... | ... | ... | ... | ... | ... | *#xˌɒldˈitɪ# | *#xˌɒldˈitɪ# | *#xˌaldˈit# {GOLD: >*} | *#hˌaldˈit# | *#həldˈit# | *#həldˈit# | *#həldˈit# {GOLD: #flˠadˈit#}
466    | ... | ... | ... | ... | ... | ... | ... | *#xˈɒldʊ# | *#xˈɒldʊ# | *#xˈaːld# {GOLD: >*} | *#hˈaːld# | *#hˈald# | *#hˈald# | *#hˈald# {GOLD: #flˠˈad#}
467    | ... | ... | ... | ... | ... | ... | ... | *#wˌɒlkˈɒwʊ# | *#wˌɒlkˈɒwʊ# | *#wˌaʎkˈaw# {GOLD: >*} | *#wˌaʎkˈaw# | *#wəjkˈaw# | *#wəjkˈaw# | *#wəjkˈaw# {GOLD: #valˠkˈua̯#}
468    | ... | ... | ... | ... | ... | ... | ... | *#ʃʊwˌɪrʃtɪnˈikʊ# | *#ʃʊwˌɪrʃtɪnˈikʊ# | *#ʃwˌɪrʃtnˈik# {GOLD: >*} | *#ʃwˌɪɾʃtnˈik# | *#ʃwəɾʃtnˈik# | *#ʃwəɾt͡ʃtnˈik# | *#ʃwəɾt͡ʃtnˈik# {GOLD: #vəʃnˈik#}
469    | ... | ... | ... | ... | ... | ... | ... | *#wˌɪrtˈætɪ# | *#wˌɪrtˈætɪ# | *#wˌɪrtˈɛt# {GOLD: >*} | *#wˌɪɾtˈɛt# | *#wəɾtˈɛt# | *#wəɾtˈɛt# | *#wəɾtˈɛt# {GOLD: #vəɾtˈit#}
470    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#svˌɪrstnˈik# {GOLD: >*} | *#svˌɪɾstnˈik# | *#svəɾstnˈik# | *#svəɾstnˈik# | *#svəɾstnˈik# {GOLD: #vəɾsnˈik#}
471    | ... | ... | ... | ... | ... | ... | ... | *#wˌɪrwˈætɪ# | *#wˌɪrwˈætɪ# | *#wˌɪrvˈɛt# {GOLD: >*} | *#wˌɪɾvˈɛt# | *#wəɾvˈɛt# | *#wəɾvˈɛt# | *#wəɾvˈɛt# {GOLD: #vəɾvˈit#}
472    | ... | ... | ... | ... | ... | ... | ... | *#wˌɪrbɪnˈikʊ# | *#wˌɪrbɪnˈikʊ# | *#wˌɪrbnˈik# {GOLD: >*} | *#wˌɪɾbnˈik# | *#wəɾbnˈik# | *#wəɾbnˈik# | *#wəɾbnˈik# {GOLD: #vəɾmˈik#}
473    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vrˈəːt͡ʃvə# {GOLD: >*} | *#vɾˈəːt͡ʃvə# | *#vɾˈət͡ʃvə# | *#vɾˈət͡ʃvə# | *#vɾˈət͡ʃvə# {GOLD: #vˈəɾt͡ʃə#}
474    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vˈɪːrstə# {GOLD: >*} | *#vˈɪːɾstə# | *#vˈɪɾstə# | *#vˈɪɾstə# | *#vˈɪɾstə# {GOLD: #vˈəɾsə#}
475    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vˈɛdrə# {GOLD: >*} | *#vˈɛdɾə# | *#vˈɛdɾə# | *#vˈɛdɾə# | *#vˈɛdɾə# {GOLD: #vˈɛdəɾ#}
476    | ... | ... | ... | ... | ... | ... | ... | *#wˌirˈɒwʊ# | *#wˌirˈɒwʊ# | *#wˌirˈaw# {GOLD: #βˌiɾˈuo̯#} | *#wˌiɾˈaw# | *#wəɾˈaw# | *#wəɾˈaw# | *#wəɾˈaw# {GOLD: #viɾˈua̯#}
477    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vˈiːʒɲə# {GOLD: >*} | *#vˈiːʒɲə# | *#vˈiʒɲə# | *#vˈiʒɲə# | *#vˈiʒɲə# {GOLD: #vˈiʃɲə#}
478    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vˈidrə# {GOLD: >*} | *#vˈidɾə# | *#vˈidɾə# | *#vˈidɾə# | *#vˈidɾə# {GOLD: #vˈidəɾ#}
479    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vˈiːsk# {GOLD: >*} | *#vˈiːsk# | *#vˈisk# | *#vˈisk# | *#vˈisk# {GOLD: #vˈisk#}
480    | ... | ... | ... | ... | ... | ... | ... | *#ˈɒkɒlʊ# | *#ˈɒkɒlʊ# | *#hˈakal# {GOLD: >*} | *#hˈakal# | *#hˈakal# | *#hˈakal# | *#hˈakal# {GOLD: #vˈɔkulˠ#}
481    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#wˈaːʎə# {GOLD: >*} | *#wˈaːʎə# | *#wˈajə# | *#wˈajə# | *#wˈajə# {GOLD: #vˈɔlə#}
482    | ... | ... | ... | ... | ... | ... | ... | *#ˈɒbɒɡ# | *#ˈɒbɒɡ# | *#hˈabaɡ# {GOLD: #βˈɒbɒɡ#} | *#hˈabaɡ# | *#hˈabaɡ# | *#hˈabaɡ# | *#hˈabaɡ# {GOLD: #vˈɔbɔɡ#}
483    | ... | ... | ... | ... | ... | ... | ... | *#wˌʊlkɒdlˈɑkʊ# | *#wˌʊlkɒdlˈɑkʊ# | *#wˌʊʎkadlˈak# {GOLD: >*} | *#wˌʊʎkadlˈak# | *#wˌʊjkədlˈak# | *#wʊjkədlˈak# | *#wʊjkədlˈak# {GOLD: #vuɾkɔlˠˈak#}
484    | ... | ... | ... | ... | ... | ... | ... | *#wrˈɒ̃nʊ# | *#wrˈɒ̃nʊ# | *#wrˈãː# {GOLD: #βɾˈɑ̃ɾ̃#} | *#wɾˈəː# | *#wɾˈə# | *#wɾˈə# | *#wɾˈə# {GOLD: #vɾˈəɾ#}
485    | ... | ... | ... | ... | ... | ... | ... | *#wˈɒrnʊ# | *#wˈɒrnʊ# | *#wˈaːrn# {GOLD: #βɾˈɑ̃ɾ̃#} | *#wˈaːɾn# | *#wˈaɾn# | *#wˈaɾn# | *#wˈaɾn# {GOLD: #vɾˈəɾ#}
486    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vˈəːrl# {GOLD: >*} | *#vˈəːɾl# | *#vˈəɾl# | *#vˈəɾl# | *#vˈəɾl# {GOLD: #vɾˈulˠ#}
487    | ... | ... | ... | ... | ... | ... | ... | *#ˌɒwɪrˈɑɡɑ# | *#ˌɒwɪrˈɑɡɑ# | *#hˌawrˈaɡə# {GOLD: >*} | *#hˌawɾˈaɡə# | *#həwɾˈaɡə# | *#həwɾˈaɡə# | *#həwɾˈaɡə# {GOLD: #vrˈaɡə#}
488    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#mˌaxnˈit# {GOLD: >*} | *#mˌahnˈit# | *#məhnˈit# | *#məhnˈit# | *#məhnˈit# {GOLD: #mahnˈit#}
489    | ... | ... | ... | ... | ... | ... | ... | *#mˌɒtˈɯkɑ# | *#mˌɒtˈɯkɑ# | *#mˌatˈukə# {GOLD: >*} | *#mˌatˈukə# | *#mətˈukə# | *#mətˈukə# | *#mətˈukə# {GOLD: #matˈukə#}
490    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#mˌarˈɛ̃ːnə# {GOLD: >*} | *#mˌaɾˈɛ̃ːɾə# | *#məɾˈɛɾə# | *#məɾˈɛɾə# | *#məɾˈɛɾə# {GOLD: #maɾˈɛnə#}
491    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#mˈak# {GOLD: >*} | *#mˈak# | *#mˈak# | *#mˈak# | *#mˈak# {GOLD: #mˈak#}
492    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#mˈaːt͡ʃə# {GOLD: >*} | *#mˈaːt͡ʃə# | *#mˈat͡ʃə# | *#mˈat͡ʃə# | *#mˈat͡ʃə# {GOLD: #mˈat͡ʃə#}
