etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk | Old North Tosk | Output {GOLD}
290    | ... | ... | ... | ... | ... | ... | ... | ... | #zˌɑbˈælʊ# | *#zˌabˈɛl# {GOLD: >*} | *#zˌabˈɛl# | *#zabˈɛl# | *#zabˈɛl# {GOLD: #zabˈɛl#}
291    | ... | ... | ... | ... | ... | ... | #zˌɑbˈɔːjɪ# | *#zˌɑbˈɔːjɪ# | *#zˌɑbˈuo̯# | *#zˌabˈuo̯# {GOLD: #zˌabˈuo̯#} | *#zˌabˈua̯# | *#zabˈua̯# | *#zabˈua̯# {GOLD: #zabˈua̯#}
292    | ... | ... | ... | ... | ... | ... | #zˌɒ̃bˈiʃtɪ# | *#zˌɑ̃nbˈiʃtɪ# | *#zˌɑ̃nbˈiːʃtə# | *#zˌʌ̃mbˈiːʃt# {GOLD: #zˌãmbˈiʃt#} | *#zˌə̃mbˈiːʃt# | *#zəmbˈiʃt# | *#zəmbˈiʃt# {GOLD: #zəmbˈiʃt#}
293    | ... | ... | ... | ... | ... | ... | #zˌɒ̃bʊlˈɑkʊ# | *#zˌɑ̃nblˈɑkə# | *#zˌɑ̃nblˈɑkə# | *#zˌʌ̃mblˈak# {GOLD: #zˌɑ̃mblˈak#} | *#zˌə̃mblˈak# | *#zəmblˈak# | *#zəmblˈak# {GOLD: #zəmblˈak#}
294    | ... | ... | ... | ... | ... | ... | #zˈɒ̃bʊsæ# | *#zˈɑ̃nbʃɑ# | *#zˈɑ̃npʃɑ# | *#zˈʌ̃mʃə# {GOLD: #zˈɑ̃mpʃə#} | *#zˈə̃mʃə# | *#zˈəmt͡ʃə# | *#zˈəmt͡ʃə# {GOLD: #zˈəmt͡ʃə#}
295    | ... | ... | ... | ... | ... | ... | #zˈɯʃɑ# | *#zˈɯʃɑ# | *#zˈuːʃɑ# | *#zˈuːʃə# {GOLD: >*} | *#zˈuːʃə# | *#zˈuʃə# | *#zˈuʃə# {GOLD: #zˈuʃə#}
296    | ... | ... | ... | ... | ... | ... | ... | ... | #jˌɪzbɑβˈitɪ# | *#zbavˈit# {GOLD: >*} | *#zbavˈit# | *#zbavˈit# | *#zbavˈit# {GOLD: #zbavˈit#}
297    | ... | ... | ... | ... | ... | ... | #zwˌærˈiʃtɛ# | *#zwˌɑɾˈiʃtɛ# | *#zwˌɑɾˈiːʃtə# | *#zvˌaɾˈiːʃt# {GOLD: >*} | *#zvˌaɾˈiːʃt# | *#zvaɾˈiʃt# | *#zvaɾˈiʃt# {GOLD: #zvaɾˈiʃt#}
298    | ... | ... | ... | ... | ... | ... | #nˌɛrˈɑnt͡sɑ# | *#nˌɛɾˈɑ̃nt͡sɑ# | *#nˌɛɾˈɑ̃nd͡zɑ# | *#nˌɛɾˈʌ̃nd͡zə# {GOLD: >*} | *#nˌɛɾˈə̃nd͡zə# | *#nɛɾˈənd͡zə# | *#nɛɾˈənd͡zə# {GOLD: #nɛɾˈənd͡zə#}
299    | ... | ... | ... | ... | ... | ... | ... | ... | #nˌɛpˈərtəkɑ# | *#nˌɛpˈəɾkə# {GOLD: >*} | *#nˌɛpˈəɾkə# | *#nɛpˈəɾkə# | *#nɛpˈəɾkə# {GOLD: #nɛpˈəɾkə#}
300    | ... | ... | ... | ... | ... | ... | ... | ... | #nˌɛβˌærˈitɪ# | *#nˌɛvˌɛɾˈit# {GOLD: >*} | *#nˌɛvˌɛɾˈit# | *#nɛvɛɾˈit# | *#nɛvɛɾˈit# {GOLD: #nɛvɛɾˈit#}
301    | ... | ... | ... | ... | ... | ... | ... | ... | #nˌɛβˈɒʎɑ# | *#nˌɛvˈɔʎə# {GOLD: >*} | *#nˌɛvˈɔʎə# | *#nɛvˈɔjə# | *#nɛvˈɔjə# {GOLD: #nɛvˈɔjə#}
302    | ... | ... | ... | ... | ... | ... | ... | ... | #nˈæmʊ# | *#nˈɛm# {GOLD: >*} | *#nˈɛm# | *#nˈɛm# | *#nˈɛm# {GOLD: #nˈɛm#}
303    | ... | ... | ... | ... | ... | ... | ... | ... | #nˈæmɪt͡sɪ# | *#nˈɛmˌɛt͡s# {GOLD: >*} | *#nˈɛmˌɛt͡s# | *#nˈɛmɛt͡s# | *#nˈɛmɛt͡s# {GOLD: #nˈɛmɛt͡s#}
304    | ... | ... | ... | ... | ... | ... | ... | ... | #nˌɒʒˈikɑ# | *#nˌɔʒˈikə# {GOLD: >*} | *#nˌɔʒˈikə# | *#nɔʒˈikə# | *#nɔʒˈikə# {GOLD: #nɔzˈikə#}
305    | ... | ... | ... | ... | ... | ... | ... | ... | #nˈɒβʊkɑ# | *#nˈɔfkə# {GOLD: >*} | *#nˈɔfkə# | *#nˈɔfkə# | *#nˈɔfkə# {GOLD: #nˈɔfkə#}
306    | ... | ... | ... | ... | ... | ... | #ˌɒlkɒmˈɪjɛ# | *#lˌɑːkmˈɪjɛ# | *#lˌɑːkmˈɪjɛ# | *#lˌaːkmˈi# {GOLD: >*} | *#lˌaːkmˈi# | *#lakmˈi# | *#lakmˈi# {GOLD: #lakmˈi#}
307    | ... | ... | ... | ... | ... | ... | #lˌæsˈɒwɑ# | *#lˌɑʃˈɔvɑ# | *#lˌɑʃˈɔːvɑ# | *#lˌaʃˈɔːvə# {GOLD: >*} | *#lˌaʃˈɔːvə# | *#laʃˈɔvə# | *#laʃˈɔvə# {GOLD: #laʃˈɔvə#}
308    | ... | ... | ... | ... | ... | ... | ... | ... | #lˌɑpˈuʃɑ# | *#lˌapˈuʃə# {GOLD: >*} | *#lˌapˈuʃə# | *#lapˈuʃə# | *#lapˈuʃə# {GOLD: #lapˈuʃə#}
309    | ... | ... | ... | ... | ... | ... | #lˌɑbˈɒwɑ# | *#lˌɑbˈɔvɑ# | *#lˌɑbˈɔːvɑ# | *#lˌabˈɔːvə# {GOLD: >*} | *#lˌabˈɔːvə# | *#labˈɔvə# | *#labˈɔvə# {GOLD: #labˈɔvə#}
310    | ... | ... | ... | ... | ... | ... | #ˈɒlkɒmʊ# | *#lˈɑːkmə# | *#lˈɑːkmə# | *#lˈaːkm̩# {GOLD: >*} | *#lˈaːkm̩# | *#lˈakm̩# | *#lˈakəm# {GOLD: #lˈakəm#}
311    | ... | ... | ... | ... | ... | ... | ... | ... | #dlˈɑtɒ# | *#lˈatə# {GOLD: >*} | *#lˈatə# | *#lˈatə# | *#lˈatə# {GOLD: #lˈatə#}
312    | ... | ... | ... | ... | ... | ... | #lˈɑbʊ# | *#lˈɑbə# | *#lˈɑbə# | *#lˈab# {GOLD: >*} | *#lˈab# | *#lˈab# | *#lˈab# {GOLD: #lˈab#}
313    | ... | ... | ... | ... | ... | ... | #lˌɒ̃ɡʊ# | *#lˌɑ̃nɡə# | *#lənɡə# | *#ləŋɡ# {GOLD: >*} | *#ləɲ̈ɡ# | *#ləɲ̈ɡ# | *#ləŋɡ# {GOLD: #ləŋɡ#}
314    | ... | ... | ... | ... | ... | ... | #lˌɛ̃dˈinɑ# | *#lə̃ndˈĩnɑ# | *#lə̃ndˈĩnɑ# | *#lə̃ndˈĩnə# {GOLD: >*} | *#lə̃ndˈĩnə# | *#ləndˈinə# | *#ləndˈinə# {GOLD: #ləndˈinə#}
315    | ... | ... | ... | ... | ... | ... | #lˈɒ̃ɡʊskɑ# | *#lˈɑ̃nɡt͡skɑ# | *#lˈɑ̃nɡt͡skɑ# | *#lˈʌ̃nt͡skə# {GOLD: >*} | *#lˈə̃nt͡skə# | *#lˈənt͡skə# | *#lˈənt͡skə# {GOLD: #lˈənt͡skə#}
316    | ... | ... | ... | ... | ... | ... | ... | ... | #lˌit͡ʃˈitɪ# | *#lˌit͡ʃˈit# {GOLD: >*} | *#lˌit͡ʃˈit# | *#lit͡ʃˈit# | *#lit͡ʃˈit# {GOLD: #lɛt͡ʃˈit#}
317    | ... | ... | ... | ... | ... | ... | #lˌæsɪnˈit͡sɑ# | *#lˌeːʃnˈit͡sɑ# | *#lˌɛːʃnˈiːt͡sɑ# | *#lˌɛːʃnˈiːt͡sə# {GOLD: >*} | *#lˌɛːʃnˈiːt͡sə# | *#lɛʃnˈit͡sə# | *#lɛʃnˈit͡sə# {GOLD: #lɛʃnˈit͡sə#}
318    | ... | ... | ... | ... | ... | ... | ... | ... | #lˌɛbɛtˈitɪ# | *#lˌɛbɛtˈit# {GOLD: >*} | *#lˌɛbɛtˈit# | *#lɛbɛtˈit# | *#lɛbɛtˈit# {GOLD: #lɛbɛtˈit#}
319    | ... | ... | ... | ... | ... | ... | ... | ... | #lˈæxɑ# | *#lˈɛxə# {GOLD: >*} | *#lˈɛhə# | *#lˈɛhə# | *#lˈɛhə# {GOLD: #lˈɛhə#}
320    | ... | ... | ... | ... | ... | ... | #lˈæsɑ# | *#lˈɑʃɑ# | *#lˈɑːʃɑ# | *#lˈaːʃə# {GOLD: >*} | *#lˈaːʃə# | *#lˈaʃə# | *#lˈaʃə# {GOLD: #lˈɛʃə#}
321    | ... | ... | ... | ... | ... | ... | #lˈæsɪɲɑ# | *#lˈeːʃɲɑ# | *#lˈɛːʃɲɑ# | *#lˈɛːʒɲə# {GOLD: >*} | *#lˈɛːʒɲə# | *#lˈɛʒɲə# | *#lˈɛʒɲə# {GOLD: #lˈɛʃɲə#}
322    | ... | ... | ... | ... | ... | ... | ... | ... | #lˈæsɑ# | *#lˈɛsə# {GOLD: >*} | *#lˈɛsə# | *#lˈɛsə# | *#lˈɛsə# {GOLD: #lˈɛsə#}
323    | ... | ... | ... | ... | ... | ... | ... | ... | #lˈɪstʊkrʊ# | *#lˈistkɾ̩# {GOLD: >*} | *#lˈistkɾ̩# | *#lˈistkɾ̩# | *#lˈistkəɾ# {GOLD: #lˈɛskəɾ#}
324    | ... | ... | ... | ... | ... | ... | ... | ... | #lˈæʎɑ# | *#lˈɛʎə# {GOLD: >*} | *#lˈɛʎə# | *#lˈɛjə# | *#lˈɛjə# {GOLD: #lˈɛlə#}
325    | ... | ... | ... | ... | ... | ... | #lˈixɒ# | *#lˈixɒ# | *#lˈixɒ# | *#lˈixə# {GOLD: >*} | *#lˈihə# | *#lˈihə# | *#lˈihə# {GOLD: #lˈijə#}
326    | ... | ... | ... | ... | ... | ... | ... | ... | #lˈipɑ# | *#lˈipə# {GOLD: >*} | *#lˈipə# | *#lˈipə# | *#lˈipə# {GOLD: #lˈipə#}
327    | ... | ... | ... | ... | ... | ... | ... | ... | #lˌɒpˈɑtɑ# | *#lˌɔpˈatə# {GOLD: >*} | *#lˌɔpˈatə# | *#lɔpˈatə# | *#lɔpˈatə# {GOLD: #lɔpˈatə#}
328    | ... | ... | ... | ... | ... | ... | ... | ... | #lˈɒɡʊ# | *#lˈɔɡ# {GOLD: >*} | *#lˈɔɡ# | *#lˈɔɡ# | *#lˈɔɡ# {GOLD: #lˈɔɡ#}
329    | ... | ... | ... | ... | ... | ... | ... | ... | #lˈɒzɑ# | *#lˈɔzə# {GOLD: >*} | *#lˈɔzə# | *#lˈɔzə# | *#lˈɔzə# {GOLD: #lˈɔzə#}
330    | ... | ... | ... | ... | ... | ... | ... | #ʎˌuxˈɑtɪ# | *#lˌuxˈɑtə# | *#lˌuxˈat# {GOLD: >*} | *#lˌuhˈat# | *#luhˈat# | *#luhˈat# {GOLD: #luhˈat#}
331    | ... | ... | ... | ... | ... | ... | ... | ... | #lˌuʒˈiɑ# | *#lˌuʒˈiː# {GOLD: >*} | *#lˌuʒˈiː# | *#luʒˈi# | *#luʒˈi# {GOLD: #luʒˈi#}
332    | ... | ... | ... | ... | ... | ... | #ʎˈutʊsɑ# | *#ʎˈutʃɑ# | *#lˈuːt͡ʃɑ# | *#lˈuːt͡ʃə# {GOLD: >*} | *#lˈuːt͡ʃə# | *#lˈut͡ʃə# | *#lˈut͡ʃə# {GOLD: #lˈuʃə#}
333    | ... | ... | ... | ... | ... | ... | #ʎˈutɑ# | *#ʎˈutɑ# | *#lˈutɑ# | *#lˈutə# {GOLD: >*} | *#lˈutə# | *#lˈutə# | *#lˈutə# {GOLD: #lˈutə#}
334    | ... | ... | ... | ... | ... | ... | ... | ... | #lˈuspɑ# | *#lˈuspə# {GOLD: >*} | *#lˈuspə# | *#lˈuspə# | *#lˈuspə# {GOLD: #lˈuspə#}
335    | ... | ... | ... | ... | ... | ... | ... | #rˌɑɡˈɑlɪ# | *#rˌɑɡˈɑːlə# | *#ɾˌaɡˈaːl# {GOLD: >*} | *#ɾˌaɡˈaːl# | *#ɾaɡˈal# | *#ɾaɡˈal# {GOLD: #ɾaɡˈal#}
336    | ... | ... | ... | ... | ... | ... | #rˌɑdˈimɑ# | *#ɾˌɑðˈĩmɑ# | *#ɾˌɑðˈĩmɑ# | *#ɾˌaðˈĩmə# {GOLD: >*} | *#ɾˌaðˈĩmə# | *#ɾaðˈimə# | *#ɾaðˈimə# {GOLD: #ɾaðˈimə#}
337    | ... | ... | ... | ... | ... | ... | #wˌɒrbˈɪt͡sɪ# | *#wˌɒɾbˈɪt͡sɪ# | *#wˌɒɾbˈɛːt͡sə# | *#wˌɔɾbˈɛːt͡s# {GOLD: >*} | *#vˌaɾbˈɛːt͡s# | *#vaɾbˈɛt͡s# | *#vaɾbˈɛt͡s# {GOLD: #ɾabˈɛt͡s#}
338    | ... | ... | ... | ... | ... | ... | #rˈɒwɑ# | *#rːˈɑvɑ# | *#rːˈɑːvɑ# | *#rˈaːvə# {GOLD: >*} | *#rˈaːvə# | *#rˈavə# | *#rˈavə# {GOLD: #ɾˈavə#}
339    | ... | ... | ... | ... | ... | ... | #rˈɒwʊkɑ# | *#rːˈɑvkɑ# | *#ɾˈɑːfkɑ# | *#ɾˈaːfkə# {GOLD: >*} | *#ɾˈaːfkə# | *#ɾˈafkə# | *#ɾˈafkə# {GOLD: #ɾˈavɡə#}
340    | ... | ... | ... | ... | ... | ... | ... | ... | #rˈæʒɪkɑ# | *#ɾˈɛʒɡə# {GOLD: >*} | *#ɾˈɛʒɡə# | *#ɾˈɛʒɡə# | *#ɾˈɛʒɡə# {GOLD: #ɾˈɛʒɡə#}
341    | ... | ... | ... | ... | ... | ... | #rˈɛ̃dʊ# | *#ɾˈẽndə# | *#ɾˈɛ̃ndə# | *#ɾˈɛ̃nd# {GOLD: >*} | *#ɾˈɛ̃nd# | *#ɾˈɛnd# | *#ɾˈɛnd# {GOLD: #ɾˈɛnd#}
342    | ... | ... | ... | ... | ... | ... | ... | ... | #rˌɒjˈitɪ# | *#ɾˌɔˈit# {GOLD: >*} | *#ɾˌɔˈit# | *#ɾɔˈit# | *#ɾɔˈit# {GOLD: #ɾɔˈit#}
343    | ... | ... | ... | ... | ... | ... | #rˌɒɡɒwˈɪt͡ʃɪkɑ# | *#rːˌɑɡɒːwˈɪsɪkɑ# | *#rːˌɑɡɒːwˈɛːskɑ# | *#rəɡɔːwˈɛːskə# {GOLD: >*} | *#rəɡɔːvˈɛːskə# | *#rəɡɔvˈɛskə# | *#rəɡɔvˈɛskə# {GOLD: #ɾɔɡɔvˈɛt͡skə#}
344    | ... | ... | ... | ... | ... | ... | ... | ... | #rˌɒtˈɑrɪ# | *#ɾˌɔtˈaɾ# {GOLD: >*} | *#ɾˌɔtˈaɾ# | *#ɾɔtˈaɾ# | *#ɾɔtˈaɾ# {GOLD: #ɾɔtˈaɾ#}
345    | ... | ... | ... | ... | ... | ... | ... | ... | #rˌɒbɒtˈitɪ# | *#ɾˌɔbɔtˈit# {GOLD: >*} | *#ɾˌɔbɔtˈit# | *#ɾɔbɔtˈit# | *#ɾɔbɔtˈit# {GOLD: #ɾɔbtˈit#}
346    | ... | ... | ... | ... | ... | ... | ... | ... | #rˈɒjɪ# | *#ɾˈɔj# {GOLD: >*} | *#ɾˈɔj# | *#ɾˈɔj# | *#ɾˈɔj# {GOLD: #ɾˈɔj#}
347    | ... | ... | ... | ... | ... | ... | ... | ... | #rˈɒjɪkɑ# | *#ɾˈɔjkə# {GOLD: >*} | *#ɾˈɔjkə# | *#ɾˈɔjkə# | *#ɾˈɔjkə# {GOLD: #ɾˈɔjkə#}
348    | ... | ... | ... | ... | ... | ... | ... | ... | #rˈɒɡɑ# | *#ɾˈɔɡə# {GOLD: >*} | *#ɾˈɔɡə# | *#ɾˈɔɡə# | *#ɾˈɔɡə# {GOLD: #ɾˈɔɡə#}
349    | ... | ... | ... | ... | ... | ... | ... | ... | #rˈɒbʊ# | *#ɾˈɔb# {GOLD: >*} | *#ɾˈɔb# | *#ɾˈɔb# | *#ɾˈɔb# {GOLD: #ɾˈɔb#}
350    | ... | ... | ... | ... | ... | ... | ... | ... | #rˈunɪt͡sɪ# | *#ɾˈunˌɛt͡s# {GOLD: >*} | *#ɾˈunˌɛt͡s# | *#ɾˈunɛt͡s# | *#ɾˈunɛt͡s# {GOLD: #ɾˈuns#}
351    | ... | ... | ... | ... | ... | ... | #rˌɒ̃ɡˈɑtɪ# | *#ɾˌɑ̃nɡˈɑtɪ# | *#ɾˌɑ̃nɡˈɑtə# | *#ɾˌʌ̃ŋɡˈat# {GOLD: >*} | *#ɾˌə̃ɲ̈ɡˈat# | *#ɾəɲ̈ɡˈat# | *#ɾəŋɡˈat# {GOLD: #raɡˈat#}
352    | ... | ... | ... | ... | ... | ... | #rˌɒɡɒʒˈinɑ# | *#rːˌɑɡɒːzˈĩnɑ# | *#rːˌɑɡɒːzˈĩnɑ# | *#rəɡɔːzˈĩnə# {GOLD: #rˌɒɡˌɒzˈĩnə#} | *#rəɡɔːzˈĩnə# | *#rəɡɔzˈinə# | *#rəɡɔzˈinə# {GOLD: #raɡɔzˈinə#}
353    | ... | ... | ... | ... | ... | ... | ... | ... | #xrˌɑnˈit͡sɑ# | *#rˌanˈit͡sə# {GOLD: >*} | *#rˌanˈit͡sə# | *#ranˈit͡sə# | *#ranˈit͡sə# {GOLD: #ranˈit͡sə#}
354    | ... | ... | ... | ... | ... | ... | ... | ... | #xrˌɑpˈɑtɪ# | *#rˌapˈat# {GOLD: >*} | *#rˌapˈat# | *#rapˈat# | *#rapˈat# {GOLD: #rapˈat#}
355    | ... | ... | ... | ... | ... | ... | #rˈɑklɑ# | *#rːˈɑklɑ# | *#rːˈɑklɑ# | *#rˈakʎɛ# {GOLD: >*} | *#rˈakʎɛ# | *#rˈacɛ# | *#rˈacɛ# {GOLD: #rˈacɛ#}
356    | ... | ... | ... | ... | ... | ... | ... | ... | #xrˈɑpʊ# | *#rˈap# {GOLD: >*} | *#rˈap# | *#rˈap# | *#rˈap# {GOLD: #rˈap#}
357    | ... | ... | ... | ... | ... | ... | #ˈɒrβɛsʊ# | *#rːˈɑβɛʃə# | *#rːˈɑːfʃə# | *#rˈaːfʃ# {GOLD: >*} | *#rˈaːfʃ# | *#rˈafʃ# | *#rˈafʃ# {GOLD: #rˈafʃ#}
358    | ... | ... | ... | ... | ... | ... | #rˌækˈɒjɒ̃# | *#rːəkˈɑjɑ̃n# | *#rːəkˈɑjɑ̃# | *#rəkˈajə# {GOLD: >*} | *#rəkˈajə# | *#rəkˈajə# | *#rəkˈajə# {GOLD: #rəkˈajə#}
359    | ... | ... | ... | ... | ... | ... | #rˌɒɡˈɑlɑ# | *#rːˌɑɡˈɑlɑ# | *#rːˌɑɡˈɑːlˠɑ# | *#rəɡˈaːlˠə# {GOLD: >*} | *#rəɡˈaːlˠə# | *#rəɡˈalˠə# | *#rəɡˈalˠə# {GOLD: #rəɡˈalˠə#}
360    | ... | ... | ... | ... | ... | ... | ... | #rˈɛ̃sɪkɑ# | *#rˈɛ̃ːskɑ# | *#ɾˈɛ̃ːskə# {GOLD: >*} | *#ɾˈɛ̃ːskə# | *#ɾˈɛt͡skə# | *#ɾˈɛt͡skə# {GOLD: #rˈɛt͡skə#}
361    | ... | ... | ... | ... | ... | ... | #rˌɒpˈɑkʊ# | *#rːəpˈɑkə# | *#rːəpˈɑkə# | *#rəpˈak# {GOLD: >*} | *#rəpˈak# | *#rəpˈak# | *#rəpˈak# {GOLD: #rɔpˈak#}
362    | ... | ... | ... | ... | ... | ... | #rˈɒɡɑ# | *#rːˈɔɡɑ# | *#rːˈɔɡɑ# | *#rˈɔɡə# {GOLD: >*} | *#rˈɔɡə# | *#rˈɔɡə# | *#rˈɔɡə# {GOLD: #rˈɔɡə#}
363    | ... | ... | ... | ... | ... | ... | #rˈɒʒɪkʊ# | *#ɾˈɑzɪkə# | *#ɾˈɑːskə# | *#ɾˈaːsk# {GOLD: >*} | *#ɾˈaːsk# | *#ɾˈask# | *#ɾˈask# {GOLD: #rˈɔzɡ#}
364    | ... | ... | ... | ... | ... | ... | #rˈunɒ# | *#rːˈũnɒ# | *#rːˈũnɒ# | *#rˈũnə# {GOLD: >*} | *#rˈũnə# | *#rˈunə# | *#rˈunə# {GOLD: #rˈunə#}
365    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɑʃɪnˈikʊ# | *#pˌaʃnˈik# {GOLD: >*} | *#pˌaʃnˈik# | *#paʃnˈik# | *#paʃnˈik# {GOLD: #paʃnˈik#}
366    | ... | ... | ... | ... | ... | ... | #pˌɒdʊkˈɒwʊ# | *#pˌɑdkˈɔə̯# | *#pˌɑtkˈuo̯# | *#pˌatkˈuo̯# {GOLD: #pˌɒtkˈuo̯#} | *#pˌatkˈua̯# | *#patkˈua̯# | *#patkˈua̯# {GOLD: #patkˈua̯#}
367    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɑdˈitɪ# | *#pˌadˈit# {GOLD: >*} | *#pˌadˈit# | *#padˈit# | *#padˈit# {GOLD: #padˈit#}
368    | ... | ... | ... | ... | ... | ... | ... | ... | #pˈɑtɑ# | *#pˈatə# {GOLD: >*} | *#pˈatə# | *#pˈatə# | *#pˈatə# {GOLD: #pˈatə#}
369    | ... | ... | ... | ... | ... | ... | #pˌɒɡˈɑɲ# | *#pˌɐɡˈɑ̃ɲ# | *#pˌɐɡˈɑ̃ɲ# | *#pˌəɡˈʌ̃ɲ# {GOLD: #pˌɒɡˈɑ̃ɲ#} | *#pˌəɡˈə̃ɲ# | *#pəɡˈəɲ# | *#pəɡˈəj# {GOLD: #pəɡˈəj#}
370    | ... | ... | ... | ... | ... | ... | #pˌɒɡˈɑnɑ# | *#pˌɐɡˈɑ̃ɾ̃ɑ# | *#pˌɐɡˈɑ̃ɾ̃ɑ# | *#pˌəɡˈʌ̃ɾ̃ə# {GOLD: #pˌɒɡˈɑ̃ɾ̃ə#} | *#pˌəɡˈə̃ɾ̃ə# | *#pəɡˈəɾə# | *#pəɡˈəɾə# {GOLD: #pəɡˈəɾə#}
371    | ... | ... | ... | ... | ... | ... | #pˌɒ̃dˈɑrɪ# | *#pˌɑ̃ndˈɑɾɪ# | *#pˌɑ̃ndˈɑːɾə# | *#pˌʌ̃ndˈaːɾ# {GOLD: >*} | *#pˌə̃ndˈaːɾ# | *#pəndˈaɾ# | *#pəndˈaɾ# {GOLD: #pəndˈaɾ#}
372    | ... | ... | ... | ... | ... | ... | #pˌɒkrˈɒwɑ# | *#pəɾkˈɑvɑ# | *#pəɾkˈɑːvɑ# | *#pɾ̩kˈaːvə# {GOLD: >*} | *#pɾ̩kˈaːvə# | *#pɾ̩kˈavə# | *#pəɾkˈavə# {GOLD: #pəɾkˈavə#}
373    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɛlˈɛnɑ# | *#pˌɛlˈɛnə# {GOLD: >*} | *#pˌɛlˈɛnə# | *#pɛlˈɛnə# | *#pɛlˈɛnə# {GOLD: #pɛlˈɛnə#}
374    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɛlˈɨnʊ# | *#pˌɛlˈin# {GOLD: >*} | *#pˌɛlˈin# | *#pɛlˈin# | *#pɛlˈin# {GOLD: #pɛlˈin#}
375    | ... | ... | ... | ... | ... | ... | ... | ... | #pˈɛkʊ# | *#pˈɛk# {GOLD: >*} | *#pˈɛk# | *#pˈɛk# | *#pˈɛk# {GOLD: #pˈɛk#}
376    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌijɑβˈit͡sɑ# | *#pˌijavˈit͡sə# {GOLD: >*} | *#pˌijavˈit͡sə# | *#pijavˈit͡sə# | *#pijavˈit͡sə# {GOLD: #pjavˈit͡sə#}
377    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɨxˈɑtɪ# | *#pˌixˈat# {GOLD: >*} | *#pˌihˈat# | *#pihˈat# | *#pihˈat# {GOLD: #pihˈat#}
378    | ... | ... | ... | ... | ... | ... | #pˈiskɑ# | *#pˈiʃkɑ# | *#pˈiːʃkɑ# | *#pˈiːʃkə# {GOLD: >*} | *#pˈiːʃkə# | *#pˈiʃkə# | *#pˈiʃkə# {GOLD: #pˈizɡə#}
379    | ... | ... | ... | ... | ... | ... | ... | #pˈɨɾjɪ# | *#pˈiːɾjɐ# | *#pˈiːrə# {GOLD: >*} | *#pˈiːrə# | *#pˈirə# | *#pˈirə# {GOLD: #pˈirə#}
380    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒʎˈɑkʊ# | *#pˌɔʎˈak# {GOLD: >*} | *#pˌɔʎˈak# | *#pɔjˈak# | *#pɔjˈak# {GOLD: #pɔjˈak#}
381    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒʎˈɑtɑ# | *#pˌɔʎˈatə# {GOLD: >*} | *#pˌɔʎˈatə# | *#pɔjˈatə# | *#pɔjˈatə# {GOLD: #pɔjˈatə#}
382    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒʎˈɑnɪ# | *#pˌɔʎˈan# {GOLD: >*} | *#pˌɔʎˈan# | *#pɔjˈan# | *#pɔjˈan# {GOLD: #pɔjˈan#}
383    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒtˈɛrjɑ# | *#pˌɔtˈɛrə# {GOLD: >*} | *#pˌɔtˈɛrə# | *#pɔtˈɛrə# | *#pɔtˈɛrə# {GOLD: #pɔtˈɛɾɛ#}
384    | ... | ... | ... | ... | ... | ... | #pˌɒdʊkˈɒwʊ# | *#pˌɑdkˈɔə̯# | *#pˌɑtkˈuo̯# | *#pˌatkˈuo̯# {GOLD: #pˌɒtkˈuo̯#} | *#pˌatkˈua̯# | *#patkˈua̯# | *#patkˈua̯# {GOLD: #pɔtkˈua̯#}
385    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒstˈɑjɑ# | *#pˌɔstˈajə# {GOLD: >*} | *#pˌɔstˈajə# | *#pɔstˈajə# | *#pɔstˈajə# {GOLD: #pɔstˈahɛ#}
386    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒstˈɑtɪ# | *#pˌɔstˈat# {GOLD: >*} | *#pˌɔstˈat# | *#pɔstˈat# | *#pɔstˈat# {GOLD: #pɔstˈat#}
387    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒstrˈæxɑ# | *#pˌɔstɾˈɛxə# {GOLD: >*} | *#pˌɔstɾˈɛhə# | *#pɔstɾˈɛhə# | *#pɔstɾˈɛhə# {GOLD: #pɔstɾˈɛ#}
388    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒmɪnˈitɪ# | *#pˌɔnˈit# {GOLD: >*} | *#pˌɔnˈit# | *#pɔnˈit# | *#pɔnˈit# {GOLD: #pɔnˈit#}
389    | ... | ... | ... | ... | ... | ... | #pˌɒrˈɛ̃dʊ# | *#pˌɒɾˈẽndə# | *#pˌɒɾˈɛ̃ndə# | *#pˌɔɾˈɛ̃nd# {GOLD: >*} | *#pˌɔɾˈɛ̃nd# | *#pɔɾˈɛnd# | *#pɔɾˈɛnd# {GOLD: #pɔɾˈɛnd#}
