INPUT,{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT}
R151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R154,,,,,,,,*/ˌɑrðɑxˈɑnːɪ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɑrɑrːjo/,,,,,,,,,,
R156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R158,,,,,,,,,,,,,,,,,,,,,,,,*/ɡˌɑβsˈofo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/drˈiβɑsto/,,,,,,,,,,,,,,,,,,,,,*/hjɛlɑˈiβoɲo/,,,,,,,,,,,,*/pˈɑβlɑ/,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑβlˌuɲˈoto/,*/ˌɑβlˈonɑ/,,,,,,,,,,,,,,
R159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌulːjˈɑnɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑjɟɑlˈon/,,,,,*/ˌɑjðˈiðɑ/,*/ˌɑjðˈijɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mɪtˈoxɪo/,,,
R162,,,,,,,,,,,,,,,,,,,,,,,,*/ɡˌɑwsˈofo/,,,,,,,,,,,,,,,,,,,,,,,,,*/hˈɑstɪwo/,,,,,,,,,,,,,,,,,,,,,*/drˈiwɑsto/,,,,,,,,,,,,,,,,,,,,,*/hjɛlɑˈiwoɲo/,,*/lˈiwɑðɪ/,,,,,,,,,,*/pˈɑwlɑ/,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑwlˌuɲˈoto/,*/ˌɑwlˈonɑ/,,,,,,,,,,,,,,
R163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R166,,,*/hɪ̯ˈɑʎɪmmɑ/,,,,,*/ˌɑrðɑxɪ̯ˈɑnːɪ/,,*/hjɪ̯ˈɛt͡ʃjemɑj/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/skɪ̯ˈɑrɪfɑ/,,,,,,,*/st͡ʃjɪ̯ˈɛrɪfɑ/,*/hɪ̯ˈɑstɪwo/,,,,,,,,,,,,,,,*/dˌushɪ̯ˈɑkjo/,,,,*/drɪ̯ˈɑnɪ/,*/drɪ̯ˈɑnɪ/,,,,,,,,,,,,,,,,,,,,*/ʎˌɛkɪ̯ˈɑɲɪ/,,,,,,,,*/hjˌɛʎɪ̯ˈekjɛ/,,,,,,,,,*/prˌøtoɡɪ̯ˈɛnnɪmɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑstɪ̯ˈekɪno/,,,,,,,
R167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/dˌijɪ̯ˈɛmjɛro/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/sɡɪ̯ˈɑrɪfɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R170,,,,,,,,,,*/hjɪ̯ˈɛt͡ʃemɑj/,,,,,,,,,,,,,,,,,,,,,,,*/t͡ʃjˈɑrmɑ/,,,,,,,,,,,,,,,*/st͡ʃɪ̯ˈɛrɪfɑ/,,,,,,,,*/spˈuɲɑ/,,,,,,,*/d͡ʒjˈɑpɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɑt͡ʃɛ/,,,,,,,,,
R171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/kjˌɛrɑsˈiɪ̯ɑ/,,,,*/kərˈiɪ̯ɑ/,,,,,,,,,,,,,,,,,,,*/spjˈɛlɑɪ̯ɑ/,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑjðˈiɪ̯ɑ/,,,,,,,,,,,,,,,,,,,,,,,,,*/prˌykˈiɪ̯ɑ/,,,,,,,*/ˌɑpˌulːonˈiɪ̯ɑ/,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑnˈiɪ̯ɑ/,*/mˈɑrɑtrɪ̯ɑ/,,,,,
R174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/spˈɛlɑɪ̯ɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/pˈɛponɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R178,,,*/hjˈɑʎɪmmɑ/,,,,,*/ˌɑrðɑxjˈɑnːɪ/,,*/hjjˈɛt͡ʃemɑj/,,,,,,,,,,,,,,,,,,,,,,*/kjˌɛrɑsˈijɑ/,,,,*/kərˈijɑ/,,,,,*/sɡjˈɑrɪfɑ/,,,,,,,*/st͡ʃjˈɛrɪfɑ/,*/hjˈɑstɪwo/,,,,,,*/spˈɛlɑjɑ/,,,,,,,,,*/dˌushjˈɑkjo/,,,,*/drjˈɑnɪ/,*/drjˈɑnɪ/,,,,,,*/dˌijjˈɛmjɛro/,,,,,*/ˌɑjðˈijɑ/,,,,,,,,,*/ʎˌɛkjˈɑɲɪ/,,,,,,,,*/hjˌɛʎjˈekjɛ/,,,,,,,,*/prˌykˈijɑ/,*/prˌøtoɡjˈɛnnɪmɑ/,,,,,,*/ˌɑpˌulːonˈijɑ/,,,,,,,,,,,,,,,,,,,,,,*/mˌɑstjˈekɪno/,*/mˌɑnˈijɑ/,*/mˈɑrɑtrjɑ/,,,,,
R179,,,,,,,,,,*/hjˈit͡ʃemɑj/,,,,,,,,,,,,,,,,,,,,,,*/kˌirɑsˈijɑ/,,,,,,,,,,,,,,,,*/st͡ʃˈirɪfɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,*/dˌijˈimjɛro/,,,,,,,,,,,,,,,,,,,,,,*/hˌiʎˈikjɛ/,,,,,,,,,*/prˌøtoɡˈinnɪmɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑstˈikɪno/,,,,,,,
R180,,,*/hˈeʎɪmmɑ/,,,,,*/ˌɑrðɑxˈenːɪ/,,,,,,,,,,,,,,,,,,,,,*/ɡˌulːˈøn/,*/ˌulːˈenɑ/,,,*/t͡ʃˈermɑ/,,,,,,,,*/sɡˈerɪfɑ/,,,,,,,,*/hˈestɪwo/,,,,,,,,,,,,*/trˌentˈefɪlːon/,,*/d͡ʒˈepɑ/,*/dˌushˈekjo/,,,,*/drˈenɪ/,*/drˈenɪ/,,,,,,,,,,,,,,,,,,,,*/ʎˌɛkˈeɲɪ/,,,,,,,,,,,,,,,,,,,,,*/pjˈelɑɡo/,,,,,,,,,,*/fˌɑkˈølɑ/,,,,,,,,,,,,,,,,,,,,,
R181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/zɡˈerɪfɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/pˌɑðjˈoʎo/,,,,,,,,,,,,,,,,,,,,,,,,,,,
R185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɡˌulːˈon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/stˈɛfɑ̃ɾ̃on/,,,,,,,,,,,,,,,,,,*/spˈɑrɡɑ̃ɾ̃o/,,,,,,,,,,,,,,,*/drˈɑpɑ̃ɾ̃o/,,,,,,,,,,,,,,,,,,,*/lˈɑkɑ̃ɾ̃o/,,*/ˌɛlɪmˈusɑ̃ɾ̃ɑ/,,,,,,,,,,,,,,,,,,,,,,,*/pˈɛpɑ̃ɾ̃ɑ/,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑstˈikɑ̃ɾ̃o/,,,*/mˈɑnɡɑ̃ɾ̃o/,,,,
R188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌuːlːˈenɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R189,,,,,,,,*/ˌɑːrðɑxˈenːɪ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑːspjɛlːˈon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R190,,,,,,,,,,,,,,*/sˈɑmnu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/jɟɑlˈon/,,,,,*/jðˈiðɑ/,*/jðˈijɑ/,,,*/nˌɑfˈorɑ/,,,,,*/lɪmˈusɑ̃ɾ̃ɑ/,,,,,,,,,,,,,,,,,,,,,,,,*/pˌulːonˈijɑ/,,,,,,,,,,,,,,*/wlˌuɲˈoto/,*/wlˈonɑ/,,,,,,,,,,,,,,
R191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɟɑlˈon/,,,,,*/ðˈiðɑ/,*/ðˈijɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˌuɲˈoto/,*/lˈonɑ/,,,,,,,,,,,,,,
R192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R193,,,,,,,,,,,,,,,,,,,,,,,,*/ɡˌɑːsˈofo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/pˈɑːlɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R194,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɡrˌɑfˈion/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R195,,,,*/ˈɑrɡɑ/,,,,,*/ˈɑrɡjo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mɪ̃tˈoxɪo/,,,
R197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R199,,,*/hˈeʎɪmma/,*/ˈarɡa/,*/hˈaxo/,*/hˈaxo/,,*/ˌaːrðaxˈenːɪ/,*/ˈarɡjo/,*/hjˈit͡ʃemaj/,,,,*/sˈamnu/,,,,*/kastˈon/,*/kˌastˈa/,*/kˌapnˈon/,*/kˈantaro/,*/kˌalˈoɡɪro/,*/kˌukkˈumalo/,*/ɡˌaːsˈofo/,,,*/ɡrˌafˈion/,*/ɡrˈamma/,,*/ˌuːlːˈena/,*/kˈanːa/,*/kˌirasˈija/,*/t͡ʃˈerma/,,*/kˈɛfalon/,*/kərˈija/,*/sˈarka/,,,*/skˈalma/,*/zɡˈerɪfa/,*/skˈamnon/,*/skˈapo/,*/skˌampˈino/,,,*/stˈamno/,*/st͡ʃˈirɪfa/,,*/stˈyla/,*/spˈaro/,*/spˈarɡɑ̃ɾ̃o/,*/spˈarta/,*/ˌaːspjɛlːˈon/,*/spˈɛlaja/,*/spˈuɲa/,*/spˈunɟa/,,,*/tˌɛtrˈanɡuron/,,*/tˈumbra/,*/d͡ʒˈepa/,,*/dˈirrakju/,*/durhˈacu/,*/drˈapɑ̃ɾ̃o/,,,*/drˈiwasto/,,,,*/ɟalˈon/,,,*/θˈamna/,,*/ðˈiða/,*/ðˈija/,,,*/nˌafˈora/,*/naissˈon/,,*/lˈakɑ̃ɾ̃o/,*/lˈaːrko/,*/lɪmˈusɑ̃ɾ̃a/,,,*/hjɛlaˈiwoɲo/,*/lˈyma/,*/lˈiwaðɪ/,,,,,,,,*/rːˈoɣa/,,*/pˈaːla/,*/pˌalˈama/,*/prˌykˈija/,*/prˌøtoɡˈinnɪma/,*/prˌinˈaro/,*/pjˌɛrˈaʊ̯o/,,*/pjˈelaɡo/,*/pˈɛpɑ̃ɾ̃a/,*/pˌulːonˈija/,,*/pˌaðjˈoʎo/,*/prˈaso/,,*/brˈaji/,*/brˈuka/,,*/fˌakˈøla/,,,,,,,*/lˈona/,,,,*/mˈararːjo/,*/mˈat͡ʃɛ/,*/mˌalˈaɡa/,*/mˌastˈikɑ̃ɾ̃o/,*/mˌanˈija/,*/mˈaratrja/,*/mˈanɡɑ̃ɾ̃o/,,*/mˈeta/,*/mokanˈa/,*/mˈola/
R200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mɪstˈikɑ̃ɾ̃o/,,,,,,,
R201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mokaɾ̃ˈa/,
R202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=Late Proto-Albanian I,null{ABSENT},null{ABSENT},null*/hˈeʎɪmma/,null*/ˈarɡa/,null*/hˈaxo/,null*/hˈaxo/,null{ABSENT},null*/ˌaːrðaxˈenːɪ/,null*/ˈarɡjo/,null*/hjˈit͡ʃemaj/,null*/ˈɛxon/,null*/jˌod͡zˈɛfo/,null*/jˌod͡zˈifo/,null*/sˈamnu/,null*/hˈøkro/,null{ABSENT},null{ABSENT},null*/kastˈon/,null*/kˌastˈa/,null*/kˌapnˈon/,null*/kˈantaro/,null*/kˌalˈoɡɪro/,null*/kˌukkˈumalo/,null*/ɡˌaːsˈofo/,null*/kˌurtˈos/,null*/kˌursˈøto/,null*/ɡrˌafˈion/,null*/ɡrˈamma/,null*/ɡˌulːˈon/,null*/ˌuːlːˈena/,null*/kˈanːa/,null*/kˌirasˈija/,null*/t͡ʃˈerma/,null*/stˈɛfɑ̃ɾ̃on/,null*/kˈɛfalon/,null*/kərˈija/,null*/sˈarka/,null*/sˌyrˈizdo/,null*/sˈɛlpo/,null*/skˈalma/,null*/zɡˈerɪfa/,null*/skˈamnon/,null*/skˈapo/,null*/skˌampˈino/,null*/skˈemnɪ/,null*/skˈino/,null*/stˈamno/,null*/st͡ʃˈirɪfa/,null*/hˈestɪwo/,null*/stˈyla/,null*/spˈaro/,null*/spˈarɡɑ̃ɾ̃o/,null*/spˈarta/,null*/ˌaːspjɛlːˈon/,null*/spˈɛlaja/,null*/spˈuɲa/,null*/spˈunɟa/,null*/tˈifjɛ/,null*/tˈomoro/,null*/tˌɛtrˈanɡuron/,null*/trˌentˈefɪlːon/,null*/tˈumbra/,null*/d͡ʒˈepa/,null*/dˌushˈekjo/,null*/dˈirrakju/,null*/durhˈacu/,null*/drˈapɑ̃ɾ̃o/,null*/drˈenɪ/,null*/drˈenɪ/,null*/drˈiwasto/,null{ABSENT},null{ABSENT},null{ABSENT},null*/ɟalˈon/,null*/dˌijˈimjɛro/,null*/jod͡zˈɛfo/,null*/θˈamna/,null{ABSENT},null*/ðˈiða/,null*/ðˈija/,null{ABSENT},null{ABSENT},null*/nˌafˈora/,null*/naissˈon/,null{ABSENT},null*/lˈakɑ̃ɾ̃o/,null*/lˈaːrko/,null*/lɪmˈusɑ̃ɾ̃a/,null*/ʎˌɛkˈeɲɪ/,null{ABSENT},null*/hjɛlaˈiwoɲo/,null*/lˈyma/,null*/lˈiwaðɪ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/hˌiʎˈikjɛ/,null{ABSENT},null{ABSENT},null*/rːˈepɪn/,null*/rːˈoɣa/,null*/rːoɡˈusso/,null*/pˈaːla/,null*/pˌalˈama/,null*/prˌykˈija/,null*/prˌøtoɡˈinnɪma/,null*/prˌinˈaro/,null*/pjˌɛrˈaʊ̯o/,null{ABSENT},null*/pjˈelaɡo/,null*/pˈɛpɑ̃ɾ̃a/,null*/pˌulːonˈija/,null{ABSENT},null*/pˌaðjˈoʎo/,null*/prˈaso/,null*/brˈøtko/,null*/brˈaji/,null*/brˈuka/,null{ABSENT},null*/fˌakˈøla/,null{ABSENT},null{ABSENT},null*/hˈoijɛ/,null*/hˈorɡo/,null{ABSENT},null*/lˌuɲˈoto/,null*/lˈona/,null{ABSENT},null{ABSENT},null{ABSENT},null*/mˈararːjo/,null*/mˈat͡ʃɛ/,null*/mˌalˈaɡa/,null*/mɪstˈikɑ̃ɾ̃o/,null*/mˌanˈija/,null*/mˈaratrja/,null*/mˈanɡɑ̃ɾ̃o/,null*/mɪ̃tˈoxɪo/,null*/mˈeta/,null*/mokaɾ̃ˈa/,null*/mˈola/
R203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mintˈoxɪo/,,,
R204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
