etID  | Antique Proto-Albanian | Middle Proto-Albanian | Late Proto-Albanian |  Proto-Tosk |  Old Northern Tosk Albanian | Output {GOLD}
891    | #prˈoksimus# | *#prˈoksəmu# | *#prˈɔːfʒmb# | *#pɾˈɔːfʒmb# | *#pɾˈɔfʒmb# | *#pɾˈɔfʒmb# {GOLD: #pɾˈɔʒəm#}
892    | #prˌoksimˈɑːnioː# | *#prˌoksimˈɑːɲoː# | *#prəfʃə̃mˈãːɲ# | *#pɾəfʃə̃mˈəːɲ# | *#pɾəfʃəmˈəɲ# | *#pɾəfʃəmˈəɲ# {GOLD: #pɾɔʒmˈɔj#}
893    | #prˌoːmˌittˈonioː# | *#prˌoːmˌittˈoɲoː# | *#prə̃mttˈɔ̃ːɲ# | *#pɾə̃mttˈɔ̃ːɲ# | *#pɾəmttˈɔɲ# | *#pɾəmttˈɔɲ# {GOLD: #pɾɛmtˈɔj#}
894    | #pˈuːblikɑ# | *#pˈuːbləkɑ# | *#pˈybʎkə# | *#pˈybʎkə# | *#pˈybjkə# | *#pˈybjkə# {GOLD: #pˈukə#}
895    | #pˈuːblikus# | *#pˈuːbləku# | *#pˈybʎk# | *#pˈybʎk# | *#pˈybjk# | *#pˈybjk# {GOLD: #pˈuk#}
896    | #pˈullɑm# | *#pˈuləm# | *#pˈuːl# | *#pˈuːl# | *#pˈul# | *#pˈul# {GOLD: #pˈulˠə#}
897    | #pˈullus# | *#pˈulu# | *#pˈuːl# | *#pˈuːl# | *#pˈul# | *#pˈul# {GOLD: #pˈul#}
898    | #pˈulpɑm# | *#pˈulpəm# | *#pˈuːlp# | *#pˈuːlp# | *#pˈulp# | *#pˈulp# {GOLD: #pˈulpə#}
899    | #pˈulwerem# | *#pˈulbərəm# | *#pˈuːlbr# | *#pˈuːlbɾ# | *#pˈulbɾ# | *#pˈulbɾ# {GOLD: #bˈulbəɾ#}
900    | #pˈulwerem# | *#pˈulbərəm# | *#pˈuːlbr# | *#pˈuːlbɾ# | *#pˈulbɾ# | *#pˈulbɾ# {GOLD: #plˈuhuɾ#}
901    | #pˈunɡɑm# | *#pˈunɡəm# | *#pˈũːnɡ# | *#pˈũːnɡ# | *#pˈunɡ# | *#pˈunɡ# {GOLD: #pˈuŋɡə#}
902    | #pˈunktɑ# | *#pˈunktɑ# | *#pˈũːftə# | *#pˈũːftə# | *#pˈuftə# | *#pˈuftə# {GOLD: #pˈuftə#}
903    | #pˈuppɑ# | *#pˈuppɑ# | *#pˈuppə# | *#pˈuppə# | *#pˈuppə# | *#pˈuppə# {GOLD: #pˈupə#}
904    | #pˈuppis# | *#pˈuppi# | *#pˈypp# | *#pˈypp# | *#pˈypp# | *#pˈypp# {GOLD: #pˈupə#}
905    | #pˈuteus# | *#pˈutju# | *#pˈy?# | *#pˈy?# | *#pˈy?# | *#pˈy?# {GOLD: #pˈus#}
906    | #pˈuttɑnɑ# | *#pˈuttənɑ# | *#pˈuttnə# | *#pˈuttnə# | *#pˈuttnə# | *#pˈuttnə# {GOLD: #putˈəɾə#}
907    | #pʰˈɑrum# | *#pˈɑrəm# | *#pˈaːr# | *#pˈaːɾ# | *#pˈaɾ# | *#pˈaɾ# {GOLD: #fˈaɾ#}
908    | #rˌɑdˈɑːnioː# | *#rːˌɑdˈɑːɲoː# | *#rːˈãːɲ# | *#rˈəːɲ# | *#rˈəɲ# | *#rˈəɲ# {GOLD: #rˈua̯j#}
909    | #rˈɑdiɑ# | *#rːˈɑdjɑ# | *#rːˈɛ?ə# | *#rˈɛ?ə# | *#rˈɛ?ə# | *#rˈɛ?ə# {GOLD: #rˈɛzə#}
910    | #rˌɑːdˈiːkɑ# | *#rːˌɑːdˈiːkɑ# | *#rːˈiːkə# | *#rˈiːkə# | *#rˈikə# | *#rˈikə# {GOLD: #rˈikə#}
911    | #rˌɑːdˈiːkulɑ# | *#rːˌɑːdˈiːkəlːɑ# | *#rːˈiːklːə# | *#rˈiːklˠə# | *#rˈiklˠə# | *#rˈiklˠə# {GOLD: #rˈilkə#}
912    | #rˈɑːmus# | *#rːˈɑːmu# | *#rːˈãːmb# | *#rˈəːmb# | *#rˈəmb# | *#rˈəmb# {GOLD: #rˈɛmb#}
913    | #rˈɑːpɑ# | *#rːˈɑːpɑ# | *#rːˈapə# | *#rˈapə# | *#rˈapə# | *#rˈapə# {GOLD: #ɾˈapə#}
914    | #rˈɑːpiː# | *#rːˈɑːpiː# | *#rːˈɛp# | *#rˈɛp# | *#rˈɛp# | *#rˈɛp# {GOLD: #rˈɛp#}
915    | #rˈɑːpum# | *#rːˈɑːpəm# | *#rːˈap# | *#rˈap# | *#rˈap# | *#rˈap# {GOLD: #rap#}
916    | #rˈɑːrum# | *#rːˈɑːrəm# | *#rːˈaːr# | *#rˈaːɾ# | *#rˈaɾ# | *#rˈaɾ# {GOLD: #rˈalˠə#}
917    | #rˈɑːsɑ# | *#rːˈɑːsɑ# | *#rːˈaːʃə# | *#rˈaːʃə# | *#rˈaʃə# | *#rˈaʃə# {GOLD: #ɾˈaʃə#}
918    | #rˌɑːstˈellum# | *#rːˌɑːstˈeləm# | *#rːəʃ?ˈɛːl# | *#rəʃ?ˈɛːl# | *#rəʃ?ˈɛl# | *#rət͡ʃ?ˈɛl# {GOLD: #ɾaʃcˈɛl#}
919    | #rˌɑːtiˈoːnem# | *#rːˌɑːtjˈoːnəm# | *#rːə?ˈɛ̃ː# | *#rə?ˈɛ̃ː# | *#rə?ˈɛ# | *#rə?ˈɛ# {GOLD: #aɾsˈyɛ#}
920    | #rˈeːbɑ# | *#rːˈeːɑ# | *#rːˈɛː# | *#rˈɛː# | *#rˈɛ# | *#rˈɛ# {GOLD: #rˈɛvə#}
921    | #rˌefˈernioː# | *#rːˌefˈerɲoː# | *#rːəfjˈɛːrɲ# | *#rəfjˈɛːɾɲ# | *#rəfjˈɛɾɲ# | *#rəfjˈɛɾɲ# {GOLD: #rəfˈɛj#}
922    | #rˈeːɡem# | *#rːˈeːɡəm# | *#rːˈɛɡ# | *#rˈɛɡ# | *#rˈɛɡ# | *#rˈɛɡ# {GOLD: #ɾˈɛɟ#}
923    | #rˈeːɡulɑm# | *#rːˈeːɡəlːəm# | *#rːˈɛɡlː# | *#rˈɛɡlˠ# | *#rˈɛɡlˠ# | *#rˈɛɡlˠ# {GOLD: #rˈɛɡulˠ#}
924    | #rˌeˌiterˈɑːnioː# | *#rːjˌiterˈɑːɲoː# | *#rːjətərˈãːɲ# | *#rjətəɾˈəːɲ# | *#rjətəɾˈəɲ# | *#rjətəɾˈəɲ# {GOLD: #nytəɾˈɔj#}
925    | #rˈeːmus# | *#rːˈeːmu# | *#rːˈɛ̃ːmb# | *#rˈɛ̃ːmb# | *#rˈɛmb# | *#rˈɛmb# {GOLD: #rˈɛm#}
926    | #rˌeniːdˈeːnioː# | *#rːˌeniːdˈeːɲoː# | *#rːə̃nˈɛ̃ːɲ# | *#rə̃ɾˈɛ̃ːɲ# | *#rəɾˈɛɲ# | *#rəɾˈɛɲ# {GOLD: #rəɲɟˈɛj#}
927    | #rˌenˌowˈɑːnioː# | *#rːˌenˌoˈɑːɲoː# | *#rːə̃nˈãːɲ# | *#rə̃ɾˈəːɲ# | *#rəɾˈəɲ# | *#rəɾˈəɲ# {GOLD: #aɾnˈɔj#}
928    | #rˌeːsˈiːnɑ# | *#rːˌeːsˈiːnɑ# | *#rːəʃˈĩːnə# | *#rəʃˈĩːɾə# | *#rəʃˈiɾə# | *#rəʃˈiɾə# {GOLD: #rəʃˈiɾə#}
929    | #rˌesˌurɡˈonioː# | *#rːˌesˌurɡˈoɲoː# | *#rːəʃərɡˈɔ̃ːɲ# | *#rəʃəɾɡˈɔ̃ːɲ# | *#rəʃəɾɡˈɔɲ# | *#rəʃəɾɡˈɔɲ# {GOLD: #riʒɡˈɔj#}
930    | #rˈeːte# | *#rːˈeːte# | *#rːˈit# | *#rˈit# | *#rˈit# | *#rˈit# {GOLD: #rjˈɛtə#}
931    | #rˈeːstem# | *#rːˈeːstəm# | *#rːˈiːʃt# | *#rˈiːʃt# | *#rˈiʃt# | *#rˈit͡ʃt# {GOLD: #rjˈɛʃt#}
932    | #rˈeːtinɑ# | *#rːˈeːtənɑ# | *#rːˈɛtnə# | *#rˈɛtnə# | *#rˈɛtnə# | *#rˈɛtnə# {GOLD: #rˈɛtəɾ#}
933    | #rˌiɡˈɑːnioː# | *#rːˌiɡˈɑːɲoː# | *#rːəɡˈãːɲ# | *#rəɡˈəːɲ# | *#rəɡˈəɲ# | *#rəɡˈəɲ# {GOLD: #ɾiɡˈɔj#}
934    | #rˈikinus# | *#rːˈikənu# | *#rːˈɛkn# | *#rˈɛkn# | *#rˈɛkn# | *#rˈɛkn# {GOLD: #rˈicəɾ#}
935    | #rˌiːmˈɑːnioː# | *#rːˌiːmˈɑːɲoː# | *#rːə̃mˈãːɲ# | *#rə̃mˈəːɲ# | *#rəmˈəɲ# | *#rəmˈəɲ# {GOLD: #ɾəmˈɔj#}
936    | #rˈiːpɑ# | *#rːˈiːpɑ# | *#rːˈipə# | *#rˈipə# | *#rˈipə# | *#rˈipə# {GOLD: #rˈipə#}
937    | #rˈoːbur# | *#rːˈoːər# | *#rːˈuo̯r# | *#rˈua̯ɾ# | *#rˈua̯ɾ# | *#rˈua̯ɾ# {GOLD: #rˈɔbulˠ#}
938    | #rˈokkɑ# | *#rːˈokkɑ# | *#rːˈɔkkə# | *#rˈɔkkə# | *#rˈɔkkə# | *#rˈɔkkə# {GOLD: #rˈɔkə#}
939    | #rˌoːmˈɑːnus# | *#rːˌoːmˈɑːnu# | *#rːə̃mˈãː# | *#rə̃mˈəː# | *#rəmˈə# | *#rəmˈə# {GOLD: #ɾˈəməɾ#}
940    | #rˈombus# | *#rːˈombu# | *#rːˈɔ̃ːmb# | *#rˈɔ̃ːmb# | *#rˈɔmb# | *#rˈɔmb# {GOLD: #rˈumb#}
941    | #rˈombulum# | *#rːˈombəlːəm# | *#rːˈɔ̃ːmblː# | *#rˈɔ̃ːmblˠ# | *#rˈɔmblˠ# | *#rˈɔmblˠ# {GOLD: #rˈumbulˠ#}
942    | #rˌompʰˈae̯ɑ# | *#rːˌompˈɛɑ# | *#rːə̃mbjˈɛː# | *#rə̃mbjˈɛː# | *#rəmbjˈɛ# | *#rəmbjˈɛ# {GOLD: #rufˈɛ#}
943    | #rˌoːsˈɑːliɑ# | *#rːˌoːsˈɑːʎɑ# | *#rːəʃˈɛːʎə# | *#rəʃˈɛːʎə# | *#rəʃˈɛjə# | *#rəʃˈɛjə# {GOLD: #rəʃˈajə#}
944    | #rˌoːsupˈoːne# | *#rːˌoːsupˈoːne# | *#rːəʃəpˈye̯n# | *#rəʃəpˈye̯n# | *#rəʃəpˈye̯n# | *#rəʃəpˈye̯n# {GOLD: #rɔʃpˈɔɲə#}
945    | #rˈotɑ# | *#rːˈotɑ# | *#rːˈɔtə# | *#rˈɔtə# | *#rˈɔtə# | *#rˈɔtə# {GOLD: #rˈɔtə#}
946    | #rˈotulum# | *#rːˈotəlːəm# | *#rːˈɔtlː# | *#rˈɔtlˠ# | *#rˈɔtlˠ# | *#rˈɔtlˠ# {GOLD: #rˈɔtulˠ#}
947    | #rˌotˈundɑ# | *#rːˌotˈundɑ# | *#rːətˈũːndə# | *#rətˈũːndə# | *#rətˈundə# | *#rətˈundə# {GOLD: #uɾtˈundə#}
948    | #rˌuinˈɑːnioː# | *#rːbinˈɑːɲoː# | *#hərːbə̃nˈãːɲ# | *#hərbə̃ɾˈəːɲ# | *#hərbəɾˈəɲ# | *#hərbəɾˈəɲ# {GOLD: #rənˈɔj#}
949    | #rˌunkˈɑːnioː# | *#rːˌunkˈɑːɲoː# | *#rːə̃nɡˈãːɲ# | *#rə̃nɡˈəːɲ# | *#rənɡˈəɲ# | *#rənɡˈəɲ# {GOLD: #ɾuŋɡˈɔj#}
950    | #rˈubiɑ# | *#rːˈubjɑ# | *#rːˈybɛ# | *#rˈybɛ# | *#rˈybɛ# | *#rˈybɛ# {GOLD: #rˈɔjbə#}
951    | #rˈude# | *#rːˈude# | *#rːˈy# | *#rˈy# | *#rˈy# | *#rˈy# {GOLD: #rˈuðə#}
952    | #rˈuːɡɑm# | *#rːˈuːɡəm# | *#rːˈyɡ# | *#rˈyɡ# | *#rˈyɡ# | *#rˈyɡ# {GOLD: #rˈuɡə#}
953    | #rˌumpˈonioː# | *#rːˌumpˈoɲoː# | *#rːə̃mbˈɔ̃ːɲ# | *#rə̃mbˈɔ̃ːɲ# | *#rəmbˈɔɲ# | *#rəmbˈɔɲ# {GOLD: #rəmbˈɛj#}
954    | #rˈuːskulus# | *#rːˈuːskəlːu# | *#rːˈyːʃklː# | *#rˈyːʃklˠ# | *#rˈyʃklˠ# | *#rˈyt͡ʃklˠ# {GOLD: #rˈuʃkulˠ#}
955    | #rˈuːtɑ# | *#rːˈuːtɑ# | *#rːˈytə# | *#rˈytə# | *#rˈytə# | *#rˈytə# {GOLD: #ɾˈytə#}
956    | #sˌɑbˈurrum# | *#sˌɑˈurːəm# | *#ʃˈuːrː# | *#ʃˈuːr# | *#ʃˈur# | *#ʃˈur# {GOLD: #ʒˈuɾ#}
957    | #sˈae̯kulum# | *#sˈɛkəlːəm# | *#ʃjˈɛklː# | *#ʃjˈɛklˠ# | *#ʃjˈɛklˠ# | *#ʃjˈɛklˠ# {GOLD: #ʃˈɛkulˠ#}
958    | #sˌɑɡˈittɑm# | *#sˌɑɡˈittəm# | *#ʃəɟˈɛtt# | *#ʃəɟˈɛtt# | *#ʃəɟˈɛtt# | *#ʃəɟˈɛtt# {GOLD: #ʃiɟˈɛtə#}
959    | #sˌɑɡittˈɑːnioː# | *#sˌɑɡittˈɑːɲoː# | *#ʃəəttˈãːɲ# | *#ʃəəttˈəːɲ# | *#ʃəəttˈəɲ# | *#ʃəəttˈəɲ# {GOLD: #ʃitˈɔj#}
960    | #sˌɑɡittˈɑːnioː# | *#sˌɑɡittˈɑːɲoː# | *#ʃəəttˈãːɲ# | *#ʃəəttˈəːɲ# | *#ʃəəttˈəɲ# | *#ʃəəttˈəɲ# {GOLD: #ʃajtˈɔj#}
961    | #sˌɑɡittˈɑːrius# | *#sˌɑɡittˈɑːrju# | *#ʃəəttˈɛːrj# | *#ʃəəttˈɛːɾj# | *#ʃəəttˈɛɾj# | *#ʃəəttˈɛɾj# {GOLD: #ʃiɟɛtˈaɾ#}
962    | #sˈɑɡum# | *#sˈɑɡəm# | *#ʃˈaɡ# | *#ʃˈaɡ# | *#ʃˈaɡ# | *#ʃˈaɡ# {GOLD: #ʃˈaɡ#}
963    | #sˈɑkkulus# | *#sˈɑkkəlːu# | *#ʃˈakklː# | *#ʃˈakklˠ# | *#ʃˈakklˠ# | *#ʃˈakklˠ# {GOLD: #ʃˈakulˠ#}
964    | #sˌɑkrˈɑːnioː# | *#sˌɑkrˈɑːɲoː# | *#ʃəkrˈãːɲ# | *#ʃəkɾˈəːɲ# | *#ʃəkɾˈəɲ# | *#ʃəkɾˈəɲ# {GOLD: #ʃəkɾˈɔj#}
965    | #sˈɑlikɑ# | *#sˈɑʎəkɑ# | *#ʃˈɛːʎkə# | *#ʃˈɛːʎkə# | *#ʃˈɛjkə# | *#ʃˈɛjkə# {GOLD: #ʃˈɛlcɛ#}
966    | #sˈɑlikem# | *#sˈɑʎəkəm# | *#ʃˈɛːʎk# | *#ʃˈɛːʎk# | *#ʃˈɛjk# | *#ʃˈɛjk# {GOLD: #ʃˈɛlɡ#}
967    | #sˌɑlikˈeːtum# | *#sˌɑʎikˈeːtəm# | *#ʃəʎcˈɛt# | *#ʃəʎcˈɛt# | *#ʃəjcˈɛt# | *#ʃəjcˈɛt# {GOLD: #ʃɛlcˈɛt#}
968    | #sˌɑlˈiːnɑ# | *#sˌɑʎˈiːnɑ# | *#ʃəʎˈĩːnə# | *#ʃəʎˈĩːɾə# | *#ʃəjˈiɾə# | *#ʃəjˈiɾə# {GOLD: #ʃəlˠˈiɾə#}
969    | #sˌɑlˈiːnioː# | *#sˌɑʎˈiːɲoː# | *#ʃəʎˈĩːɲ# | *#ʃəʎˈĩːɲ# | *#ʃəjˈiɲ# | *#ʃəjˈiɲ# {GOLD: #ʃəlˠˈij#}
970    | #sˌɑlwˈɑːnioː# | *#sˌɑlbˈɑːɲoː# | *#ʃəlbˈãːɲ# | *#ʃəlbˈəːɲ# | *#ʃəlbˈəɲ# | *#ʃəlbˈəɲ# {GOLD: #ʃəlbˈɔj#}
971    | #sˌɑlwˈɑːntiɑ# | *#sˌɑlbˈɑːntjɑ# | *#ʃəlbˈɛ̃ːn?ə# | *#ʃəlbˈɛ̃ːn?ə# | *#ʃəlbˈɛn?ə# | *#ʃəlbˈɛn?ə# {GOLD: #ʃəlbˈɛsə#}
972    | #sˌɑlwiˈellɑ# | *#sˌɑlbjˈelɑ# | *#ʃəlbjjˈɛːlə# | *#ʃəlbjjˈɛːlə# | *#ʃəlbjjˈɛlə# | *#ʃəlbjjˈɛlə# {GOLD: #ʃɛɾbˈɛlə#}
973    | #sˌɑːnˈɑːnioː# | *#sˌɑːnˈɑːɲoː# | *#ʃə̃nˈãːɲ# | *#ʃə̃ɾˈəːɲ# | *#ʃəɾˈəɲ# | *#ʃəɾˈəɲ# {GOLD: #ʃəɾˈɔj#}
974    | #sˌɑːnitˈɑːtem# | *#sˌɑːnitˈɑːtəm# | *#ʃə̃ndˈat# | *#ʃə̃ndˈat# | *#ʃəndˈat# | *#ʃəndˈat# {GOLD: #ʃəndˈɛt#}
975    | #sˌɑːnitˈoːsus# | *#sˌɑːnitˈoːsu# | *#ʃə̃ndˈɛːʃ# | *#ʃə̃ndˈɛːʃ# | *#ʃəndˈɛʃ# | *#ʃəndˈɛʃ# {GOLD: #ʃəndˈɔʃə#}
976    | #sˌɑnɡuiniˈɑːtɑ# | *#sˌɑɲiɲˈɑːtɑ# | *#ʃə̃ɲə̃ɲˈatə# | *#ʃə̃ɲə̃ɲˈatə# | *#ʃəɲəɲˈatə# | *#ʃəɲəɲˈatə# {GOLD: #ʃəɲɟˈɛtə#}
977    | #sˌɑnɡuisˈunɡiɑ# | *#sˌɑɲisˈuɲjɑ# | *#ʃə̃ɲəʃˈỹːɲɛ# | *#ʃə̃ɲəʃˈỹːɲɛ# | *#ʃəɲəʃˈyɲɛ# | *#ʃəɲəʃˈyɲɛ# {GOLD: #ʃuʃˈuɲə#}
978    | #sˌɑnktɑmtrˌiːnitˈɑːtem# | *#sˌɑnktɑmtrˌiːnitˈɑːtəm# | *#ʃə̃ftə̃mtrə̃ndˈat# | *#ʃə̃ftə̃mtɾə̃ndˈat# | *#ʃəftəmtɾəndˈat# | *#ʃəftəmtɾəndˈat# {GOLD: #ʃəndəɾtˈat#}
979    | #sˈɑːnktus# | *#sˈɑːnktu# | *#ʃˈãːft# | *#ʃˈəːft# | *#ʃˈəft# | *#ʃˈəft# {GOLD: #ʃˈɛɲtə#}
980    | #sˌɑppˈɑːnioː# | *#sˌɑppˈɑːɲoː# | *#ʃəppˈãːɲ# | *#ʃəppˈəːɲ# | *#ʃəppˈəɲ# | *#ʃəppˈəɲ# {GOLD: #ʃapˈɔj#}
981    | #sˈɑpum# | *#sˈɑpəm# | *#ʃˈap# | *#ʃˈap# | *#ʃˈap# | *#ʃˈap# {GOLD: #ʃap#}
982    | #sˈɑrikɑm# | *#sˈɑrəkəm# | *#ʃˈaːrk# | *#ʃˈaːɾk# | *#ʃˈaɾk# | *#ʃˈaɾk# {GOLD: #ʃˈaɾkə#}
983    | #sˌɑrkinˈɑːrius# | *#sˌɑrkinˈɑːrju# | *#ʃərkə̃nˈɛːrj# | *#ʃəɾkə̃ɾˈɛːɾj# | *#ʃəɾkəɾˈɛɾj# | *#ʃəɾkəɾˈɛɾj# {GOLD: #ʃɛlcəɾˈua̯ɾ#}
984    | #sˌɑrmˈentum# | *#sˌɑrmˈentəm# | *#ʃərmjˈɛ̃ːnd# | *#ʃəɾmjˈɛ̃ːnd# | *#ʃəɾmjˈɛnd# | *#ʃəɾmjˈɛnd# {GOLD: #ʃəɾmˈɛnd#}
985    | #sˌɑtˈurniː# | *#sˌɑtˈurniː# | *#ʃətˈyːrn# | *#ʃətˈyːɾn# | *#ʃətˈyɾn# | *#ʃətˈyɾn# {GOLD: #ʃtˈunə#}
986    | #sˌekrˈeːtus# | *#sˌekrˈeːtu# | *#ʃəkrˈɛt# | *#ʃəkɾˈɛt# | *#ʃəkɾˈɛt# | *#ʃəkɾˈɛt# {GOLD: #ʃkɾˈɛtə#}
987    | #sˈektɑ# | *#sˈektɑ# | *#ʃˈijtə# | *#ʃˈijtə# | *#ʃˈijtə# | *#ʃˈijtə# {GOLD: #ʃˈatə#}
988    | #sˈektum# | *#sˈektəm# | *#ʃˈijt# | *#ʃˈijt# | *#ʃˈijt# | *#ʃˈijt# {GOLD: #ʃˈat#}
989    | #sˌekwˈɑːnioː# | *#sˌekwˈɑːɲoː# | *#ʃəkˈãːɲ# | *#ʃəkˈəːɲ# | *#ʃəkˈəɲ# | *#ʃəkˈəɲ# {GOLD: #ʃikˈɔj#}
990    | #sˈellɑ# | *#sˈelɑ# | *#ʃjˈɛːlə# | *#ʃjˈɛːlə# | *#ʃjˈɛlə# | *#ʃjˈɛlə# {GOLD: #ʃˈalə#}
991    | #sˈensɑ# | *#sˈeːsɑ# | *#ʃˈiːʃə# | *#ʃˈiːʃə# | *#ʃˈiʃə# | *#ʃˈiʃə# {GOLD: #ʃˈisə#}
992    | #sˈerrɑ# | *#sˈerːɑ# | *#ʃjˈɛːrːə# | *#ʃjˈɛːrə# | *#ʃjˈɛrə# | *#ʃjˈɛrə# {GOLD: #ʃˈarə#}
993    | #sˌertˈɑːnioː# | *#sˌertˈɑːɲoː# | *#ʃərtˈãːɲ# | *#ʃəɾtˈəːɲ# | *#ʃəɾtˈəɲ# | *#ʃəɾtˈəɲ# {GOLD: #ʃaɾtˈɔj#}
994    | #sˌerwˈiːnioː# | *#sˌerbˈiːɲoː# | *#ʃərbˈĩːɲ# | *#ʃəɾbˈĩːɲ# | *#ʃəɾbˈiɲ# | *#ʃəɾbˈiɲ# {GOLD: #ʃəɾbˈɛj#}
995    | #sˌerwˈitium# | *#sˌerbˈitjəm# | *#ʃərbˈi?# | *#ʃəɾbˈi?# | *#ʃəɾbˈi?# | *#ʃəɾbˈi?# {GOLD: #ʃəɾbˈɛs#}
996    | #sˌerwiːtˈoːrem# | *#sˌerbiːtˈoːrəm# | *#ʃərbətˈɛːr# | *#ʃəɾbətˈɛːɾ# | *#ʃəɾbətˈɛɾ# | *#ʃəɾbətˈɛɾ# {GOLD: #ʃəɾbətˈɔɾ#}
997    | #sˌerwiːtˈuːrɑm# | *#sˌerbiːtˈuːrəm# | *#ʃərbətˈyːr# | *#ʃəɾbətˈyːɾ# | *#ʃəɾbətˈyɾ# | *#ʃəɾbətˈyɾ# {GOLD: #ʃəɾbətˈyɾə#}
998    | #sˈessus# | *#sˈessu# | *#ʃjˈɛːʃʃ# | *#ʃjˈɛːʃʃ# | *#ʃjˈɛʃʃ# | *#ʃjˈɛt͡ʃʃ# {GOLD: #ʃˈɛʃ#}
999    | #sˌiɡnˈɑːnioː# | *#sˌiɲˈɑːɲoː# | *#ʃə̃ɲˈãːɲ# | *#ʃə̃ɲˈəːɲ# | *#ʃəɲˈəɲ# | *#ʃəɲˈəɲ# {GOLD: #ʃənˈɔj#}
1000   | #sˈiɡnum# | *#sˈiɲəm# | *#ʃˈɛ̃ːɲ# | *#ʃˈɛ̃ːɲ# | *#ʃˈɛɲ# | *#ʃˈɛɲ# {GOLD: #ʃˈɛɲə#}
1001   | #sˈiɡnum# | *#sˈiɲəm# | *#ʃˈɛ̃ːɲ# | *#ʃˈɛ̃ːɲ# | *#ʃˈɛɲ# | *#ʃˈɛɲ# {GOLD: #ʃˈɛŋ#}
1002   | #sˈiːk# | *#sˈiːk# | *#ʃˈik# | *#ʃˈik# | *#ʃˈik# | *#ʃˈik# {GOLD: #ʃˈi#}
1003   | #sˈiklɑ# | *#sˈiklɑ# | *#ʃˈɛkʎə# | *#ʃˈɛkʎə# | *#ʃˈɛcə# | *#ʃˈɛcə# {GOLD: #ʃˈɛcə#}
1004   | #sˈikulɑ# | *#sˈikəlːɑ# | *#ʃˈɛklːə# | *#ʃˈɛklˠə# | *#ʃˈɛklˠə# | *#ʃˈɛklˠə# {GOLD: #ʃˈikəlˠ#}
1005   | #sˌimilˈɑːnioː# | *#sˌimilːˈɑːɲoː# | *#ʃə̃məlːˈãːɲ# | *#ʃə̃mbəlˠˈəːɲ# | *#ʃəmbəlˠˈəɲ# | *#ʃəmbəlˠˈəɲ# {GOLD: #ʃəmbəlˠˈɛj#}
1006   | #sˌimilɑtˈuːrɑ# | *#sˌimilːɑtˈuːrɑ# | *#ʃə̃məlːətˈyːrə# | *#ʃə̃mbəlˠətˈyːɾə# | *#ʃəmbəlˠətˈyɾə# | *#ʃəmbəlˠətˈyɾə# {GOLD: #ʃəmbəlˠtˈyɾə#}
1007   | #sˈiːnus# | *#sˈiːnu# | *#ʃˈĩː# | *#ʃˈĩː# | *#ʃˈi# | *#ʃˈi# {GOLD: #ʃˈi#}
1008   | #sˈirpe# | *#sˈirpe# | *#ʃˈiːrp# | *#ʃˈiːɾp# | *#ʃˈiɾp# | *#ʃˈiɾp# {GOLD: #ʃˈɛɾp#}
1009   | #sˈitɑ# | *#sˈitɑ# | *#ʃˈɛtə# | *#ʃˈɛtə# | *#ʃˈɛtə# | *#ʃˈɛtə# {GOLD: #ʃˈitə#}
1010   | #skˈɑbieːs# | *#skˈɑbjeː# | *#ʃcˈɛbj# | *#ʃcˈɛbj# | *#ʃcˈɛbj# | *#t͡ʃcˈɛbj# {GOLD: #zɟˈɛbɛ#}
1011   | #skˈɑːlɑː# | *#skˈɑːlːɑː# | *#ʃkˈaːlːə# | *#ʃkˈaːlˠə# | *#ʃkˈalˠə# | *#t͡ʃkˈalˠə# {GOLD: #ʃkˈalə#}
1012   | #skˈɑmnum# | *#skˈɑmnəm# | *#ʃkˈãːmn# | *#ʃkˈəːmn# | *#ʃkˈəmn# | *#t͡ʃkˈəmn# {GOLD: #ʃkˈəmb#}
1013   | #skˈɑndulum# | *#skˈɑndəlːəm# | *#ʃkˈãːndlː# | *#ʃkˈəːndlˠ# | *#ʃkˈəndlˠ# | *#t͡ʃkˈəndlˠ# {GOLD: #ʃkˈandulˠ#}
1014   | #skiˈentiɑ# | *#skjˈentjɑ# | *#ʃcjˈĩːn?ə# | *#ʃcjˈĩːn?ə# | *#ʃcjˈin?ə# | *#t͡ʃcjˈin?ə# {GOLD: #ʃkˈɛnt͡sə#}
1015   | #skˌintˈiliɑ# | *#skˌintˈiʎɑ# | *#ʃkə̃ndˈiːʎə# | *#ʃkə̃ndˈiːʎə# | *#ʃkəndˈijə# | *#t͡ʃkəndˈijə# {GOLD: #ʃkəndˈijə#}
1016   | #sklˈɑwum# | *#sklˈɑəm# | *#ʃkʎˈa# | *#ʃkʎˈa# | *#ʃcˈa# | *#t͡ʃcˈa# {GOLD: #ʃcˈa#}
1017   | #sklˈoːpus# | *#sklˈoːpu# | *#ʃkʎˈɛp# | *#ʃkʎˈɛp# | *#ʃcˈɛp# | *#t͡ʃcˈɛp# {GOLD: #ʃcˈɛp#}
1018   | #skˈodrɑ# | *#skˈodrɑ# | *#ʃkˈɔdrə# | *#ʃkˈɔdɾə# | *#ʃkˈɔdɾə# | *#t͡ʃkˈɔdɾə# {GOLD: #ʃkˈɔdəɾ#}
